id,name,account_id,owner_id,stage_name,amount,probability,close_date,lead_source,lead_source_id,created_date
006HoMxpvWoEu6RaIS,Cobalt Expansion 11655,001nOBUAbnqljfXhtU,0055j5PkhKrYKIRTRf,Qualification,72614,25,2023-10-08,Event,,2023-09-03
00603fXOHPx4W2Ubar,Clearwater Expansion 11656,001nlhPDiuvIdwc1IJ,005HMBcUaJasNagxn6,Negotiation,98780,70,2022-05-09,Event,,2022-03-22
006gFqEAzDhHYbyGEP,BlueSky Expansion 11657,001njXJw5b9AiKNBsD,005oTniFgpKl8lJKqn,Prospecting,99801,10,2023-09-13,Trade Show,,2023-04-21
006u7aEIYO4FXJUw5D,Nimbus Expansion 11658,001HgsBWHH2dqS0Wtl,005ROiSKxdkvxxfjgH,Prospecting,209787,10,2025-01-05,Event,,2024-10-21
0061ed8UM0cW5zVZnQ,Clearwater Expansion 11659,001RrYEUJ8sz6bxVPJ,005I4QuXwZXCZDkjMX,Closed Won,201496,100,2022-06-26,Inbound,,2022-01-15
006okFuN9A6pLpMGWw,Evergreen Expansion 11660,0015rVxhfnA7VAezNC,005GrOeBn48jU6nOpE,Qualification,129041,25,2026-03-17,Web,,2025-12-07
006jqkkqBlaz0bWXIQ,Oakridge Expansion 11661,001X5R0TmMxPlLcFrk,005Rc5gJ1bF86O0c4W,Proposal,104146,50,2023-05-13,Inbound,,2023-04-11
006tL4IxLF3nkRnm5m,Summit Expansion 11662,001w4H1Vv5osgvaXvs,005UcROE8MIxxlGJGK,Closed Won,208126,100,2024-08-10,Partner Referral,,2024-07-03
006gKIJY4RgmhJnRiM,Redwood Expansion 11663,001WEHGf4vECpkGLO5,005hrcAAsV0H3bsIeE,Negotiation,151041,70,2022-06-25,Partner Referral,,2022-04-28
0061VpMTFqxeLTMSUJ,Ironwood Expansion 11664,001nQmWWnFDWVKukld,005LrxjB8ud8tNczS1,Proposal,75368,50,2024-07-06,Trade Show,,2024-03-19
006pEt7lc32NYOMxot,Acme Expansion 11665,001TyeW4I9B8xKlFB0,005mtNZ6PjUxSYdipW,Closed Won,155470,100,2022-09-20,Inbound,,2022-07-12
006AGiZw1ryxcnuTR5,Redwood Expansion 11666,001uakivc1vMbkQmAQ,0053VzHd9EJw9O3rur,Closed Lost,223227,0,2025-02-07,Trade Show,,2024-09-20
006GBh0GNzJTy9ft0L,Stratus Expansion 11667,001nNJ2rPrC7NteQdL,005d2TMY2eGPYkWkSs,Closed Lost,146504,0,2022-02-27,Event,,2022-01-30
006KBtRcmyVjrgJRTF,Evergreen Expansion 11668,001JZZslGv75KEXMVM,005o6FGxPqqWKpnCkp,Closed Won,14222,100,2023-10-04,Trade Show,,2023-08-04
006HFztNncLFM6pyny,Lighthouse Expansion 11669,001Mh1tVlPRyCF1XNZ,0050tsmCN12UJFtP9W,Proposal,15604,50,2022-06-17,Outbound,,2022-05-15
006Bvz8RihmN0Q9b49,Vertex Expansion 11670,001FAkRXurryIZW5wh,005IeU7PAQYPcwR9VT,Proposal,213166,50,2022-04-17,Event,,2022-02-04
006Y1TBEM8Qkd6jbf0,Harbor Expansion 11671,001eiAaoeuyjIoRbUo,005lFrIUHPTHLXsJgY,Prospecting,108224,10,2025-06-03,Trade Show,,2025-03-16
006i6yZjt80UpYIva0,Pinnacle Expansion 11672,001nsfgqU1bVoIU5Vq,005Tdp9BDe2ZbrGft6,Proposal,176711,50,2025-05-15,Event,,2025-02-14
006Tl2t0isjDX91v2s,BlueSky Expansion 11673,001DADpBLtlpVbGYJL,005Ho68SXnOO9IeJdv,Negotiation,206223,70,2022-08-21,Inbound,,2022-05-05
00643STzot195x7EvM,Evergreen Expansion 11674,001SPVgGbULIhmSkwJ,005N1Jj8umhbHxSPTH,Qualification,221088,25,2022-10-01,Inbound,,2022-06-16
006QR7sof770vL9yYi,Acme Expansion 11675,0017FdJgJwi9i6dV7n,005rwMLn2o5Z0bgUFZ,Closed Won,183639,100,2022-09-27,Inbound,,2022-07-08
006JQ0skE99O8Dcwve,Oakridge Expansion 11676,001qxdYjzHCPL3215R,005xa0kEIUpEcdrhWI,Proposal,192813,50,2022-09-08,Outbound,,2022-03-17
006fzsvPVmP1gyTlrL,Lighthouse Expansion 11677,001UEbiqdfCBEzjRiR,005wBTdruibiY0OPdW,Qualification,207746,25,2024-12-05,Web,,2024-07-05
0062zFtXzg2qVYOzyV,Harbor Expansion 11678,001KG46r5u6WUezo9M,005COStSs3dErO7Qyy,Negotiation,153154,70,2023-12-09,Event,,2023-09-01
006hD2z95gGqnoE0oJ,Ironwood Expansion 11679,001suet4TUur3ZHDeg,005lLx9Ibg63D1HhJT,Closed Won,202774,100,2025-05-22,Web,,2025-04-13
006M5Il2dzec8E3QLw,Ironwood Expansion 11680,001Z8cVsFqq5ZEB8If,0056SOvFbGwot3GcKs,Closed Won,161667,100,2025-02-14,Event,,2024-11-25
006cDN5JRpk80brOEi,Nimbus Expansion 11681,00115aR8Dyj9MR7qRT,0053VzHd9EJw9O3rur,Qualification,215448,25,2026-05-19,Event,,2025-12-31
0065Zt28gWpJ8EIQD8,Oakridge Expansion 11682,001sxMH035RN6PaA6W,005v0k6ScHdsTsZ8Rg,Negotiation,21796,70,2022-04-18,Web,,2022-02-09
006msmI3LArFgxIsuF,Lighthouse Expansion 11683,001nP7ivCWiQZ9CeAq,005bBd6E3UkbkZtoaS,Closed Won,214433,100,2024-02-18,Web,,2023-09-09
00678APfQGehwdTXIk,Clearwater Expansion 11684,001NNQacBXd4cMZqRH,005COStSs3dErO7Qyy,Qualification,86974,25,2024-02-24,Event,,2024-02-05
006xLLOB1C5CEjYmYd,Harbor Expansion 11685,001zTziFN5xuxECQVC,005c3NF5GIwHluYW9b,Negotiation,60454,70,2024-08-03,Web,,2024-02-27
006IG5CeIbeRPes15t,Pinnacle Expansion 11686,001BN3Ji0h20bJhvQ7,005oyndEH15fmiBogk,Closed Won,68683,100,2023-03-19,Partner Referral,,2022-12-31
006HBJUJgGrJosc8tc,Lighthouse Expansion 11687,0010lNYOVxxTdCSDhD,005farfat1cfKFkByw,Negotiation,7745,70,2024-01-29,Trade Show,,2023-09-28
006TQGrPAA6zycS24Z,Evergreen Expansion 11688,001Et3ZcegSg5E1bWL,005FyZAQiHdXrvrQlY,Closed Won,145932,100,2024-03-19,Inbound,,2024-02-04
006pjv1WnZqB8reBSi,Acme Expansion 11689,001ypudKoTXxtwOsO6,0050tsmCN12UJFtP9W,Closed Won,57546,100,2024-09-03,Web,,2024-06-09
006GyvjLDkotVbyTeu,Redwood Expansion 11690,001SqXEylgQRIV5gRv,005RMzHVKudpQtLAvV,Qualification,171741,25,2022-07-30,Partner Referral,,2022-05-12
0067GyrdU5fN0lwjQD,Clearwater Expansion 11691,001QCcljKq17BobM9P,005oy1dBH72KcdA9bM,Closed Lost,85770,0,2023-12-09,Partner Referral,,2023-08-16
006Pbthqb6Wx3UcX2O,Vertex Expansion 11692,001LpjtEjtxNIVPiHp,005qHaW3q8wb36uD9S,Closed Won,13684,100,2025-02-16,Outbound,,2024-11-18
006Xpvugl9fzKgWK6V,Vertex Expansion 11693,001MTsiUp5jSyLVVZE,005ROiSKxdkvxxfjgH,Closed Won,219925,100,2025-09-28,Event,,2025-08-08
0069b1lsiup3hdXRgU,Evergreen Expansion 11694,001PuJuz72rAn4lfM7,005Ho68SXnOO9IeJdv,Negotiation,92303,70,2022-10-09,Partner Referral,,2022-04-28
006vrmo2ZoRhCXBEQ0,Northstar Expansion 11695,001klfg9kvgqU8Mvjg,005Fg6NzJiUZlow1pr,Closed Lost,147122,0,2024-09-20,Outbound,,2024-07-08
006CFkPAiCp79AO9Kh,Ironwood Expansion 11696,001x4xr1JWSBZFOjTM,005oTniFgpKl8lJKqn,Negotiation,5242,70,2022-12-07,Outbound,,2022-08-20
006U5nWSPNDHjf3kSi,Northstar Expansion 11697,001PtWUXWscC6JCCaH,005WgETdcCDX1SEp32,Closed Won,80894,100,2023-07-10,Web,,2023-01-13
0060PzcRxpOfedkDg3,Acme Expansion 11698,001BqZdC39sCSDBXIq,005A7aBOiWo1s4A8VA,Proposal,36576,50,2025-01-13,Outbound,,2024-11-04
0069tKiCxD6h3mTOXS,BlueSky Expansion 11699,001kZsLTnj8mXavkFE,0050tsmCN12UJFtP9W,Negotiation,170964,70,2025-07-05,Partner Referral,,2025-03-03
006eSvAgaf4M50nO36,Clearwater Expansion 11700,001nQ8Ul1lr1R9KaRC,005Ho68SXnOO9IeJdv,Negotiation,74459,70,2025-08-23,Trade Show,,2025-05-21
006GhGjVrrCkNm0jJf,Cobalt Expansion 11701,001L1xzsAHdX7McAOv,005ON53s4keRC7Er7R,Negotiation,179213,70,2023-12-06,Web,,2023-09-16
006l7v2e2VmrMIzTLc,Clearwater Expansion 11702,001q1wAqz0CiR8Zgv3,005CL72UB9NlJw0t0Z,Closed Lost,189746,0,2024-03-15,Event,,2024-01-13
006IEAMurOoPbO3C6i,Nimbus Expansion 11703,001IdWgyFRBsYU1DuV,005k1Pfjp8rVQw0f9u,Closed Lost,218136,0,2023-12-23,Outbound,,2023-11-24
006mblrNgpE9rsi0Ef,Clearwater Expansion 11704,001MXynCabd0l4smjO,005lFrIUHPTHLXsJgY,Closed Lost,243939,0,2025-03-10,Trade Show,,2025-01-08
006JFCVmnmdBeCKZs3,Stratus Expansion 11705,001EQHhkEFeirL6xNj,005PhLjKVjb9dOzZoL,Closed Lost,240054,0,2025-06-24,Trade Show,,2025-03-28
006RYGyOWZo3jZnB68,Lighthouse Expansion 11706,001IhSVuXzs3IXkeEB,005Rc5gJ1bF86O0c4W,Closed Lost,13668,0,2024-11-29,Trade Show,,2024-08-05
006mTLKuDgVmf1387v,Redwood Expansion 11707,001sD3sVJpMJYMWZS0,005gvWDGbO1EVmxn9m,Closed Won,38427,100,2024-08-21,Partner Referral,,2024-06-23
006b8lOt7l5hXKvAfr,Lighthouse Expansion 11708,001LQxFJT8arKDn9UL,005oTuswObpFtGANeE,Closed Lost,74647,0,2026-01-20,Inbound,,2025-08-02
006LoLBawqd1VNynKu,Acme Expansion 11709,001CSCTW6gnymlaTdA,005d2TMY2eGPYkWkSs,Closed Lost,143820,0,2024-05-23,Trade Show,,2024-03-05
0068gqTKUVatwMCDCh,Oakridge Expansion 11710,001qg1BpMMQgoOP1v5,005tNEaaVidaDN1aY5,Closed Won,122187,100,2025-09-20,Event,,2025-06-26
006BpjyrVKgFV79lX0,Vertex Expansion 11711,001i9J28dOzQ1BC7yn,005ponU3oUJcEecoTy,Closed Won,62838,100,2023-08-15,Web,,2023-04-12
006PPLBE59VAj770Vu,Lighthouse Expansion 11712,001LfoEmJYTLHvALPj,005wBTdruibiY0OPdW,Qualification,92046,25,2025-08-28,Event,,2025-07-22
006mDwbvH8AIEReTP3,Lighthouse Expansion 11713,001HQVRoa68FXLLtWX,005uzGGUX4TIYx0w3I,Negotiation,213331,70,2024-09-12,Partner Referral,,2024-05-21
006WhBOc9K1EsJ8k3C,Evergreen Expansion 11714,0011X2qhfZBXuRX3dx,005qHaW3q8wb36uD9S,Prospecting,140367,10,2024-11-21,Outbound,,2024-09-18
006u8HZ3vtBBzPPeep,Harbor Expansion 11715,001j9xWv9tT49KCgu1,005v0k6ScHdsTsZ8Rg,Closed Won,134377,100,2022-07-26,Outbound,,2022-05-14
006mF7jiTnqwOWYTNe,Northstar Expansion 11716,001LzikIXfbywWV2V5,005TK374RFpXQFXq5p,Proposal,96384,50,2023-12-30,Inbound,,2023-10-08
006EA7ZPKD57VJWx02,Acme Expansion 11717,001dx3JbyrL22WwaKZ,005FlqJ6WT9psqZImt,Proposal,185766,50,2023-06-26,Event,,2023-01-11
0068n2qQzTKGuH4nYD,Evergreen Expansion 11718,001k0R3l7LYefpxbK6,005MwKfgdf4TfBF8Zg,Closed Won,196355,100,2022-09-10,Trade Show,,2022-07-28
006rkEkzWwQeJe3g2r,Cobalt Expansion 11719,001kHTb3yqX5ALJyMS,005lLx9Ibg63D1HhJT,Closed Won,124557,100,2022-08-11,Outbound,,2022-04-19
006xYWUva2N5moqOZb,Pinnacle Expansion 11720,001qdi6vQLBrcYnW0K,00569YZ8tMEls1oPGs,Qualification,30928,25,2025-11-02,Web,,2025-05-12
006Fm6L3pAixCXXhI8,Stratus Expansion 11721,001Tcy3Mh0f6Di3gIb,005y5u3soBmeQ9pyxl,Closed Won,139611,100,2023-11-02,Partner Referral,,2023-09-21
0064SKAhHttpDWayX4,Pinnacle Expansion 11722,001lvsKmpFVjQw85TU,005uzGGUX4TIYx0w3I,Closed Won,190127,100,2024-08-06,Partner Referral,,2024-04-08
006ODoiCfChRpWZRZX,Vertex Expansion 11723,001cRmAnqU2UKn9xiA,005TK374RFpXQFXq5p,Closed Won,210781,100,2024-07-01,Event,,2024-04-11
006CUhVE2XktmwYdek,Acme Expansion 11724,001skP5CCkqWv8WnKq,005xIxpup9aX5Yc366,Prospecting,133719,10,2023-10-04,Event,,2023-06-06
006resaAn4BInG9ruS,BlueSky Expansion 11725,001uGZzfbes3GgfeZ3,005IeU7PAQYPcwR9VT,Closed Won,243147,100,2023-04-05,Trade Show,,2022-11-02
0066RZob6FxuVQHXt3,Summit Expansion 11726,001Arexi7FczNoCGm6,005t7soLyXgOHMyIPy,Negotiation,83967,70,2023-09-24,Inbound,,2023-06-02
006HPENlhMJpTEVQd8,Redwood Expansion 11727,001q8XZKxHX29BrsVe,005FlqJ6WT9psqZImt,Closed Lost,14447,0,2024-04-21,Partner Referral,,2023-12-12
006UrvrHxRWK810tGe,Cobalt Expansion 11728,001cZ6kFlL71IlmWQL,005fjwPseptfcyBFSO,Qualification,171720,25,2026-01-06,Event,,2025-12-06
0065PD8w24mDKLrYon,Cobalt Expansion 11729,00101j2DbWMMo6MyEV,005SbAnWPkaLqqFhXE,Proposal,245291,50,2023-12-14,Web,,2023-11-15
006hgSLfcJoyr82mNm,BlueSky Expansion 11730,00180tbchoVOBRTUYd,005xhYc6cT3lbTknDn,Closed Won,203321,100,2023-10-06,Web,,2023-08-14
006G7u06FAA7hcotFT,Stratus Expansion 11731,001kBQ8tKYDVCXeKVF,005PhLjKVjb9dOzZoL,Negotiation,77618,70,2023-06-19,Partner Referral,,2023-01-15
006X7ywp1qGGXTUCWq,Acme Expansion 11732,0018fXVTHGqArjx3IV,005xa0kEIUpEcdrhWI,Closed Won,38106,100,2024-07-26,Event,,2024-02-20
006j41G6ECW8iInHKD,Vertex Expansion 11733,001U5a2p6NYmtw15Mz,005z7MbHiOpJ6R0JED,Closed Won,198949,100,2026-04-23,Web,,2025-12-21
006JMlZFprkyPql3EI,Evergreen Expansion 11734,001367AcYqiFcpACbi,005lLx9Ibg63D1HhJT,Closed Lost,202489,0,2024-05-21,Inbound,,2024-04-01
006qtcocM8Oe9Nkn5X,Evergreen Expansion 11735,001vFhD11aG7olqCUE,00517kC03BFC8pxkQp,Prospecting,72349,10,2023-05-12,Event,,2022-11-14
0060Ypm4riEVDk9ACd,BlueSky Expansion 11736,001oviLpTksuMuJjv4,005CDjSs8Io3wfG3Ak,Closed Won,25591,100,2022-02-22,Outbound,,2022-02-05
006Z5gajyt0lhW00fg,Cobalt Expansion 11737,001rWE9uRkQ85uBtmf,005AQpXsPDqHdTKZrg,Closed Won,173277,100,2024-08-09,Trade Show,,2024-06-09
0065q42Hn2omzr84C5,BlueSky Expansion 11738,001z79oLvA87zZbbUN,005tNEaaVidaDN1aY5,Closed Won,145079,100,2023-10-30,Web,,2023-08-21
006u2LIRKmfYI0bPnf,Oakridge Expansion 11739,001y4h9Q0g4ITGfkSY,005FlqJ6WT9psqZImt,Closed Won,76289,100,2024-08-01,Web,,2024-07-09
006FJVwuFdXFqIjlIW,BlueSky Expansion 11740,001Lxl83TcLo1MkBAw,0050fGb9Xo51dtJbLu,Prospecting,220524,10,2024-04-09,Trade Show,,2024-03-24
006DuDBi0E67GGnKVE,Clearwater Expansion 11741,001KJjdQn78m3V6gkM,005zvrK8BJ2mrycCIE,Qualification,67416,25,2023-11-09,Outbound,,2023-06-03
006yeLXA4miyHexIQE,Summit Expansion 11742,001EdR7qN7hjtEwhsB,00574uwHCzqanx744B,Negotiation,5653,70,2023-10-15,Inbound,,2023-05-08
006Slhi0TJI2UmCrMO,Cobalt Expansion 11743,001yvFa8rLLC17tZ2p,005oyndEH15fmiBogk,Closed Won,228611,100,2023-05-10,Inbound,,2023-01-25
00604ltWhBBXY4Cvla,Ironwood Expansion 11744,001OoPvHWZwaeAVM0P,005v0k6ScHdsTsZ8Rg,Prospecting,97046,10,2023-08-23,Outbound,,2023-03-28
006RXVHSQw6qOQ6AZW,Northstar Expansion 11745,001sRtMZbqQzQu6bkA,005xa0kEIUpEcdrhWI,Prospecting,196071,10,2022-07-30,Event,,2022-02-25
00659lMaYU21TFYOYp,Nimbus Expansion 11746,001zrHhA4zn4cDFOoF,005TqlXejhWbvjVWsd,Proposal,187769,50,2025-10-18,Trade Show,,2025-06-08
006Y3Z69mDS2O1SGxB,Redwood Expansion 11747,001rHum45Y2HKzeZZI,005MwKfgdf4TfBF8Zg,Closed Won,87496,100,2022-11-10,Web,,2022-07-03
006n1CNOFDI3PMZchR,Stratus Expansion 11748,0016wCWB4IsFGmIVAu,005noBf4oiSp9TePzz,Qualification,206658,25,2025-02-09,Outbound,,2025-01-07
006bWqiy2ujmYG7IOF,Acme Expansion 11749,001taNGCwCNC8XqcCf,005pCTycClXuIF6SUv,Negotiation,249264,70,2025-01-07,Outbound,,2024-11-05
006VFgMebHD2bu058c,Cobalt Expansion 11750,001oII801hnQF9Kniv,0057tOW88h5S2FQMo9,Closed Won,239119,100,2025-10-24,Inbound,,2025-08-11
006pKVdcBEuVmfnoXs,Stratus Expansion 11751,001wWq7UxRatWEIDZn,005MwKfgdf4TfBF8Zg,Negotiation,85426,70,2023-07-14,Outbound,,2023-05-11
006wo4PocGG47WJTqU,Clearwater Expansion 11752,001f741FdzoDXjv84a,005H18uJWTVdyNheWe,Closed Lost,106999,0,2022-09-20,Web,,2022-06-23
006PGAkm3rolSl418e,Ironwood Expansion 11753,00100ZowrNrESxAljL,005t7soLyXgOHMyIPy,Prospecting,72794,10,2025-03-07,Outbound,,2024-12-26
006fd1oNR0crH3Weyy,Lighthouse Expansion 11754,00113gQNkH5ZNi309B,005SkyTvnPdXlfxxMu,Negotiation,218768,70,2025-02-06,Outbound,,2024-11-20
006gqMXgT4ux89zeY3,Redwood Expansion 11755,001NMBe9K9SfNOgnwo,005SbAnWPkaLqqFhXE,Closed Lost,228716,0,2025-01-28,Outbound,,2024-11-27
006UPPky7XmedY4QV9,Summit Expansion 11756,001mtTXYKtp0u8huHj,005SbAnWPkaLqqFhXE,Closed Won,56924,100,2023-11-16,Partner Referral,,2023-06-11
006seaZhy11wApp8LP,Harbor Expansion 11757,001VIFgiGo7CLSIqjM,005y5u3soBmeQ9pyxl,Negotiation,172926,70,2025-09-05,Inbound,,2025-04-10
006Y1iEk6mgUVIa9VO,Redwood Expansion 11758,001I47jAnRq1sm3iJM,005SbAnWPkaLqqFhXE,Negotiation,52597,70,2024-03-01,Trade Show,,2023-12-06
006UJkFSkkojiDfWKT,Stratus Expansion 11759,001NWwxYwsfTgAkUfo,0058XwJMmgZgCCCItV,Negotiation,29935,70,2022-05-30,Web,,2022-01-10
006SGTmCFY0aO2pLqu,Pinnacle Expansion 11760,001hyWuLbucAqeC5ok,005KXIvx3Ru4Hx5BVz,Proposal,98365,50,2023-11-09,Inbound,,2023-06-15
0065YBNxcRjpx9OtWF,Lighthouse Expansion 11761,001YYEC9mm4X9iyOrP,005OcXZdxrlsgJWBeG,Prospecting,187103,10,2025-02-21,Inbound,,2024-12-09
006SKD12VLYyQBKSqy,Summit Expansion 11762,001wUlUUKOYaLatQ8M,005I3dLDQYUNdUVw4Y,Proposal,167457,50,2023-02-04,Web,,2023-01-19
006dw9YEGfICAdQ0tm,Vertex Expansion 11763,001dJ0jKY6HgaelZfn,005IYPQNVpF7c2XFiu,Negotiation,56704,70,2023-01-29,Web,,2022-10-10
006eEDdmq2jyX764Ew,Oakridge Expansion 11764,0014m9uMf5Px9I32j9,005c3NF5GIwHluYW9b,Proposal,44695,50,2024-11-12,Outbound,,2024-10-13
006LoCnQpc723NNYob,Clearwater Expansion 11765,001BPQoj0mmtMy3Flz,005FlqJ6WT9psqZImt,Closed Won,26745,100,2023-05-30,Outbound,,2023-04-04
0067nQkuC7CNzaDiKo,Redwood Expansion 11766,0011YBe8ILNgx1xmcC,005Rc5gJ1bF86O0c4W,Closed Lost,90962,0,2026-01-28,Inbound,,2025-09-28
0060WjmPtrbigxkrj6,Cobalt Expansion 11767,001Lyvon4JhZFOf5EP,005bLIYitOgj1qzWEZ,Closed Won,16462,100,2025-08-18,Web,,2025-07-01
006VTcbQCv1LHHoWRu,Clearwater Expansion 11768,001OJRrDq3u7RlY0Fn,005cFzr92UqWtEjiS5,Proposal,6178,50,2025-08-05,Web,,2025-02-13
0061cePPbgcz0312JK,Ironwood Expansion 11769,001fYeeoTKbgQ5hfHQ,0059wV9ybGAGQOgvhj,Proposal,38115,50,2023-11-09,Web,,2023-05-19
006bwJK4MAO0q9SS8U,Acme Expansion 11770,001llFfZWSqpnTEcec,005noBf4oiSp9TePzz,Prospecting,133999,10,2022-05-25,Partner Referral,,2022-02-09
006Bj4IsKCyZ7fArsF,Vertex Expansion 11771,001Rv4OszHS4MVbAPQ,005CyM4CU7TgZ0ieQC,Qualification,135631,25,2024-04-19,Trade Show,,2024-01-11
006mgzPcqWYUyeXRWn,Northstar Expansion 11772,0019ZBs2ZL6UtqECRi,005EecxXglGcgO8nCu,Closed Won,136646,100,2026-02-02,Outbound,,2025-09-23
006azeZBhFEjbP3Q0i,Evergreen Expansion 11773,001xR02OkDPVzbvB3I,005UcROE8MIxxlGJGK,Proposal,96120,50,2025-02-12,Outbound,,2024-11-10
006HOV9iTyL19PoDxR,Lighthouse Expansion 11774,001ArnThEsDxJXl7F3,005oNQqFKPLjEKAacs,Qualification,21858,25,2025-12-08,Outbound,,2025-08-18
0066bvTgS6Fasskaht,Cobalt Expansion 11775,001EmR5xiBpRRuYO6V,0058XwJMmgZgCCCItV,Negotiation,57296,70,2024-03-03,Trade Show,,2024-01-16
006eQMvowO7Bpu5eKp,Northstar Expansion 11776,001bF6zeTJIr5T1Phb,005EecxXglGcgO8nCu,Negotiation,147032,70,2024-08-19,Partner Referral,,2024-07-20
006eNJPTNfRk6nGiin,Stratus Expansion 11777,001IC2dcEOznaX3WQg,005SzPtEFRJYtyoJvY,Closed Won,194116,100,2026-01-10,Outbound,,2025-09-02
006zlUzBmv2xlVtrOv,Summit Expansion 11778,0018KoQkuclV8j5SLt,0055j5PkhKrYKIRTRf,Prospecting,228612,10,2024-07-04,Outbound,,2024-04-30
006PU87y5O9miihCPb,Northstar Expansion 11779,001OsXX4IsiUjfqB35,005qHaW3q8wb36uD9S,Qualification,33052,25,2024-05-28,Event,,2024-04-19
006oEt0yEXG8ftvwsf,Evergreen Expansion 11780,001drpB1hXqWOzYAay,005PhLjKVjb9dOzZoL,Proposal,151729,50,2023-01-19,Web,,2022-11-14
0065Mgnrj2pQ8lxHbw,Nimbus Expansion 11781,001SHyfJiin1Vjey3q,005cFzr92UqWtEjiS5,Proposal,84058,50,2026-05-16,Web,,2025-12-26
006oodOOOmp6xFwWEi,Oakridge Expansion 11782,001HiBuyxI0FcJ9KiJ,005TK374RFpXQFXq5p,Closed Won,160443,100,2024-05-30,Partner Referral,,2024-04-29
006nhZrUYLfA5btAkL,Pinnacle Expansion 11783,001oTEuj4XskAu1vr7,005I4QuXwZXCZDkjMX,Proposal,118800,50,2023-07-01,Trade Show,,2023-01-28
0064WbvccAV8fozoPA,Pinnacle Expansion 11784,0014mPDjkhntOBksJp,0052yGgxi1v4hCqV4x,Proposal,59834,50,2023-03-29,Inbound,,2023-01-27
006sONLG9EJJhsVIYP,Lighthouse Expansion 11785,0019kbME8AHKOSNwX8,005jkXdzjIn4FETZtu,Closed Won,59020,100,2022-07-14,Partner Referral,,2022-06-15
006iTvvG6YqOr3jarM,Harbor Expansion 11786,001sP2NxikJPTn4XIR,005nz6ixedb0ulRU2P,Qualification,54744,25,2025-10-20,Web,,2025-05-12
006rwSD2SWAT5BSU2n,Harbor Expansion 11787,0010jZNIa0RbyabL7j,005zvrK8BJ2mrycCIE,Closed Lost,5107,0,2026-03-12,Web,,2025-10-09
006q6hl7DUJpnCI4dD,Evergreen Expansion 11788,001dIoLOJlOrPPhrKZ,005iRmiKUtSSkR82g5,Negotiation,225300,70,2024-06-16,Outbound,,2024-02-09
006J2n7mD6S29gGfNd,Evergreen Expansion 11789,001p2hLdAm7GfbCK67,005kPk12Yr5iVYwvIy,Negotiation,82187,70,2024-11-24,Outbound,,2024-08-12
006APbwbRHjn7UbKvY,Ironwood Expansion 11790,0018vvYdWsQdmjVwG1,005ON53s4keRC7Er7R,Prospecting,27283,10,2026-06-14,Partner Referral,,2025-12-24
006WpHYBJE3COZhQl3,Stratus Expansion 11791,001tslir9qP4FrxP9U,005LrxjB8ud8tNczS1,Negotiation,65141,70,2022-11-12,Event,,2022-09-21
006YOqyFq10GOAYpHG,Nimbus Expansion 11792,001Qo3LX6Hv6UifCtm,0057tOW88h5S2FQMo9,Proposal,52892,50,2023-12-20,Web,,2023-08-03
0063AEamm8TmLvmRmy,Clearwater Expansion 11793,001val8bi0lCD0RNPy,005COStSs3dErO7Qyy,Negotiation,74112,70,2024-09-03,Partner Referral,,2024-04-29
006zTHlBlJ7CgC3eS7,Evergreen Expansion 11794,001hSIlyrqjE9Tjlfh,005noBf4oiSp9TePzz,Closed Won,138187,100,2025-12-21,Trade Show,,2025-09-28
006HFr03BDQ1bi2Hsa,Cobalt Expansion 11795,0012Erqp563i4wNE61,005Xq8vs8ialvuJ4ap,Qualification,115620,25,2023-11-23,Inbound,,2023-10-07
006bv6QZt56Gote74r,Harbor Expansion 11796,00149W5v216r7bjfCb,005eP2OT2tJzd6Dja9,Proposal,30258,50,2026-03-01,Event,,2025-09-25
006ESdUT4Ix0G2hlkl,Acme Expansion 11797,001UCT07ub7XA77Iup,005NgdXDnoq7n6eqfB,Closed Won,168286,100,2025-09-25,Inbound,,2025-07-04
006dKLLwvBs3JSxtjJ,Acme Expansion 11798,001G5rj7kLQUfmiuxO,005gvWDGbO1EVmxn9m,Closed Lost,152686,0,2024-05-09,Event,,2024-01-14
006okOdpfBiLTc97Rv,Cobalt Expansion 11799,001FTmCBN729y60jUA,005GnvlPPDq5hOoODG,Negotiation,224901,70,2025-02-06,Web,,2024-12-06
00645dRKiwjtghjeOX,Summit Expansion 11800,001pFl9I7AELQg2T2T,0056SOvFbGwot3GcKs,Closed Lost,204829,0,2022-07-23,Partner Referral,,2022-03-11
006OKxXVRcDLc0WSBy,Harbor Expansion 11801,0014aNeLSO9iDuUq9q,005Ho68SXnOO9IeJdv,Prospecting,70986,10,2022-07-10,Inbound,,2022-03-05
006BaNVB5C58xVauj1,Lighthouse Expansion 11802,001BbFzzKRtBVZgdYB,005o6FGxPqqWKpnCkp,Qualification,227157,25,2026-03-21,Event,,2025-10-27
0060FexsaYCUq4YiXB,Lighthouse Expansion 11803,001RY7LHbVoeCDoiNG,005vqvLHAtIsAKf8Wh,Negotiation,224876,70,2025-08-08,Trade Show,,2025-03-11
006m85AHgpfDbUaCk9,Lighthouse Expansion 11804,001ZfO0vqHahKHGnyT,005mzHykyCWibqXEgp,Negotiation,175237,70,2022-05-26,Web,,2022-03-20
006CfOZPDG2xG7hiwx,Clearwater Expansion 11805,001raH103kE1FyLmSp,005oyndEH15fmiBogk,Prospecting,199046,10,2022-04-27,Inbound,,2022-01-19
