id,name,account_number,owner_id,type,industry,annual_revenue,employee_count,billing_city,billing_state,billing_country,created_date,is_active
0015gPEEFClHUvfHC5,Clearwater Systems 6821,ACC-106820,005oNQqFKPLjEKAacs,Customer,Technology,2804660,48,Seattle,WA,US,2022-04-22,true
001JVCvhoBU2pt9qGI,Stratus Energy 6822,ACC-106821,005kGz3iLXUMdHQq3f,Customer,Manufacturing,37325343,910,Chicago,IL,US,2024-07-30,true
001X6X1vWqxgClFq8g,BlueSky Labs 6823,ACC-106822,005OHuMUHvi8wsLMNv,Prospect,Healthcare,12100900,1813,Los Angeles,CA,US,2021-02-19,true
001hdTlZxrwrEW4QBx,Stratus Software 6824,ACC-106823,005xi0Xi0wCwuciNbG,Prospect,Retail,8895770,1667,Phoenix,AZ,US,2024-09-24,false
001qg1BpMMQgoOP1v5,Northstar Manufacturing 6825,ACC-106824,005tcchhnKXX6SYaxV,Customer,Manufacturing,46400125,5000,Phoenix,AZ,US,2021-01-29,true
001xnxSmy1h3HDsZPT,Northstar Systems 6826,ACC-106825,005bZBvn4MclbYAtNN,Customer,Healthcare,46525305,1721,Austin,TX,US,2023-06-25,true
001E7aDzC4NAQu1gxz,Pinnacle Retail 6827,ACC-106826,0052vuTGNhPaf9DJtR,Prospect,Financial Services,14115955,4842,San Diego,CA,US,2023-06-17,true
001xIXV4QrjFTjEACG,Stratus Group 6828,ACC-106827,0054cPwdknqYVBf2UL,Customer,Manufacturing,36883812,851,San Diego,CA,US,2025-07-27,true
001mtTXYKtp0u8huHj,Acme Energy 6829,ACC-106828,005EhkAnpKcWuNovJ6,Partner,Healthcare,30511614,3198,San Diego,CA,US,2021-09-15,true
001WjwPTT4auGE973K,Clearwater Technologies 6830,ACC-106829,005c3NF5GIwHluYW9b,Partner,Retail,34393250,4675,Phoenix,AZ,US,2022-07-24,true
001luGIhDj9xGybABN,Redwood Financial 6831,ACC-106830,005YJKL1sxnz5KucCa,Prospect,Retail,17830276,3360,Portland,OR,US,2025-12-09,true
001DW9lcP3wgQitBMs,Acme Systems 6832,ACC-106831,005farfat1cfKFkByw,Partner,Healthcare,5949956,3425,Denver,CO,US,2022-11-13,true
001BMtMBJQLNktEBnp,Harbor Media 6833,ACC-106832,005HAD1xOIM0ZXro8p,Partner,Manufacturing,11054844,3869,Chicago,IL,US,2024-03-28,true
001qQguXaDuZ4y47qT,Pinnacle Technologies 6834,ACC-106833,005EQtkoEfdgXDf2kK,Prospect,Retail,32120421,1691,San Diego,CA,US,2025-06-06,true
0014LzIAzQWJQWNJ4T,Evergreen Partners 6835,ACC-106834,005Sq8Z0wjCdFUQUHx,Prospect,Financial Services,8126058,359,San Diego,CA,US,2025-03-12,false
001HkvCbmBGZHTP1hB,Ironwood Systems 6836,ACC-106835,005f9kyPUYR0yZXH7k,Prospect,Technology,4707606,4230,Nashville,TN,US,2022-05-19,true
001XTrvL7OuANxu8cr,Harbor Logistics 6837,ACC-106836,005I3dLDQYUNdUVw4Y,Prospect,Education,15362068,1461,Dallas,TX,US,2025-10-02,false
001duEWN8cGT0h40f9,Pinnacle Group 6838,ACC-106837,005bBd6E3UkbkZtoaS,Prospect,Healthcare,32380538,224,Nashville,TN,US,2021-08-05,false
001fvFW0PpnlVwJaQk,Stratus Media 6839,ACC-106838,005OHuMUHvi8wsLMNv,Customer,Education,15482952,764,Nashville,TN,US,2022-08-19,false
001qnJTaSxcEIGJNoP,Northstar Energy 6840,ACC-106839,005U2hcHrNtlfF5gcz,Prospect,Retail,12353319,313,Portland,OR,US,2024-06-11,true
001ttNoPV0E4ZglfaJ,Summit Financial 6841,ACC-106840,005oTuswObpFtGANeE,Prospect,Financial Services,35554817,1095,Dallas,TX,US,2024-06-01,true
001O75w9HdhbJAbzYG,Lighthouse Logistics 6842,ACC-106841,005xIxpup9aX5Yc366,Partner,Education,11748648,3171,San Diego,CA,US,2022-08-28,true
001qcolMsMTx7uyp1n,Oakridge Systems 6843,ACC-106842,0059wV9ybGAGQOgvhj,Prospect,Technology,13554141,4046,Austin,TX,US,2021-08-29,true
001R0jSW7LHbbGIuqL,Redwood Technologies 6844,ACC-106843,0052vuTGNhPaf9DJtR,Customer,Healthcare,28020624,4422,Miami,FL,US,2021-07-30,false
001bHTEN81FbT7LKC0,Evergreen Retail 6845,ACC-106844,0058XwJMmgZgCCCItV,Prospect,Manufacturing,5593731,4027,Philadelphia,PA,US,2021-05-01,true
001w3wAfmaOgUjPimj,Summit Energy 6846,ACC-106845,0053QDpe3Xj7Gt2h2H,Customer,Healthcare,14380802,2426,Chicago,IL,US,2025-04-18,true
001W14eHTAHeOH456B,Acme Foods 6847,ACC-106846,00517kC03BFC8pxkQp,Prospect,Healthcare,2867193,2243,Philadelphia,PA,US,2022-03-17,true
001trAGZoeQ7wHLI05,Evergreen Energy 6848,ACC-106847,0055pWDZRM9H820dFq,Prospect,Education,37561169,3578,Phoenix,AZ,US,2022-08-25,true
001FeSOKDSeaMRW5Ud,Ironwood Retail 6849,ACC-106848,005oRycfOWj8YbLrlq,Customer,Manufacturing,30520919,2343,San Francisco,CA,US,2022-11-17,true
001Wqa5ilazZo3fIoo,Summit Logistics 6850,ACC-106849,005ATkmG7VSdpihf48,Partner,Financial Services,40582167,4575,Chicago,IL,US,2025-10-02,true
001YtR4XZpTxEzIFK4,Lighthouse Services 6851,ACC-106850,005EecxXglGcgO8nCu,Customer,Manufacturing,40070504,4860,Portland,OR,US,2024-03-29,false
001SwShr5NeEHxn48Y,Oakridge Technologies 6852,ACC-106851,005mtNZ6PjUxSYdipW,Partner,Financial Services,42025277,2373,San Francisco,CA,US,2022-02-04,true
001NPZEzGpvtTentlS,Lighthouse Logistics 6853,ACC-106852,005Wrx3urpzsQneM9P,Partner,Financial Services,40476068,2820,Boston,MA,US,2024-05-22,true
0011fA6rBGMHL8ZDeM,Pinnacle Health 6854,ACC-106853,005SHkriY5Z0W9xzJS,Prospect,Financial Services,49747853,1987,Miami,FL,US,2021-02-04,true
001Oj723UmBmwFWjuF,Stratus Partners 6855,ACC-106854,005RYrmmC3EMzwluqj,Prospect,Technology,29310829,1624,Seattle,WA,US,2023-10-26,false
001rSjKqKGoTZsqy1f,Harbor Systems 6856,ACC-106855,005eGrxIA9j7Kap744,Customer,Financial Services,23804894,2098,San Francisco,CA,US,2024-11-24,true
001depojKvZMU4OF5Y,Ironwood Labs 6857,ACC-106856,005sbu92PDPF7bHdnm,Customer,Education,19234661,238,Miami,FL,US,2025-08-01,false
001zWkfKj5ggp3V0md,Summit Software 6858,ACC-106857,0058XwJMmgZgCCCItV,Customer,Manufacturing,28340477,4148,Atlanta,GA,US,2024-11-24,true
0019LEKXJ8fdBAOxnj,Ironwood Manufacturing 6859,ACC-106858,005RpFPjmmumSx8sB2,Customer,Technology,5935899,3321,Miami,FL,US,2023-07-01,true
001CN7XQXodk9owTlS,Vertex Media 6860,ACC-106859,005UcROE8MIxxlGJGK,Partner,Healthcare,19910552,1073,Seattle,WA,US,2022-03-06,true
0011UQB60yibDiSkKV,Evergreen Retail 6861,ACC-106860,005f9kyPUYR0yZXH7k,Customer,Financial Services,36521982,4541,Nashville,TN,US,2023-06-14,true
001OG7ML5Fa71CgKcX,Vertex Foods 6862,ACC-106861,0053VzHd9EJw9O3rur,Partner,Retail,48326601,4612,Portland,OR,US,2024-01-19,true
001dfgn5AuWcBHIqfA,Stratus Systems 6863,ACC-106862,005M1BnJPIeqHk8Nds,Partner,Manufacturing,4985010,4050,Boston,MA,US,2021-03-10,false
001SvC5czy9BFX0oCz,Summit Media 6864,ACC-106863,005UmJEIRnoljtUYmh,Customer,Manufacturing,49657740,1980,Miami,FL,US,2021-08-22,true
001e9JK5pdLjm7mit5,Northstar Group 6865,ACC-106864,005nz6ixedb0ulRU2P,Prospect,Healthcare,24022092,968,Dallas,TX,US,2023-10-22,false
001kIArzKyeOwLMvsm,Harbor Financial 6866,ACC-106865,0053QDpe3Xj7Gt2h2H,Customer,Healthcare,40129328,2484,Los Angeles,CA,US,2022-09-17,false
001QvKmA9Di88s9GuZ,Vertex Software 6867,ACC-106866,005tNEaaVidaDN1aY5,Prospect,Retail,35001016,3104,Atlanta,GA,US,2021-05-28,true
001KQNKRLy6lUiFdUm,Redwood Systems 6868,ACC-106867,005yopVEVGjrYSQu2q,Prospect,Financial Services,25009335,2962,Miami,FL,US,2021-01-28,true
001xoep3MHSHLyzRmD,Acme Services 6869,ACC-106868,005egJ9DcGz51VtFgp,Prospect,Healthcare,20563583,4992,San Diego,CA,US,2025-03-13,false
001DiscHX5XmynT1O9,Oakridge Services 6870,ACC-106869,0054cPwdknqYVBf2UL,Partner,Healthcare,35892939,2574,Phoenix,AZ,US,2024-08-31,true
001aSUIBgMVkoA8h24,Northstar Media 6871,ACC-106870,005bo0fFeWaVUqG2KV,Prospect,Manufacturing,44515380,4241,New York,NY,US,2021-05-23,true
0013kwPnII6yTZMQA6,Summit Logistics 6872,ACC-106871,005a88RCsXNcc8P2XG,Customer,Education,4221858,3154,New York,NY,US,2024-03-21,true
001I47jAnRq1sm3iJM,Vertex Retail 6873,ACC-106872,005g1giftkTe0BXVrH,Prospect,Healthcare,19747840,1413,Phoenix,AZ,US,2022-10-14,false
001fYeeoTKbgQ5hfHQ,Harbor Logistics 6874,ACC-106873,005EF1FFbGvvXzIjDl,Partner,Retail,2024941,1819,Dallas,TX,US,2024-08-27,true
0018GTCqN6sEOTXOvh,Evergreen Retail 6875,ACC-106874,005YpyV0Iqs18vr6hF,Partner,Manufacturing,49721251,4906,San Diego,CA,US,2022-07-19,true
001db5eRsdbd5LdO4W,Lighthouse Systems 6876,ACC-106875,005Wrx3urpzsQneM9P,Customer,Technology,30562423,762,Miami,FL,US,2023-07-18,true
001b4nBo2yLz36QRgZ,Redwood Manufacturing 6877,ACC-106876,0055j5PkhKrYKIRTRf,Partner,Technology,47750303,2541,New York,NY,US,2022-10-18,false
0013ygH9qwb7iVpcNJ,Pinnacle Manufacturing 6878,ACC-106877,005TpaHIC8CTfHGP4i,Prospect,Education,10359148,3996,Charlotte,NC,US,2021-06-06,false
0012UXuoKY1jzsOPcQ,Lighthouse Consulting 6879,ACC-106878,005MwKfgdf4TfBF8Zg,Prospect,Healthcare,5904126,1992,Chicago,IL,US,2023-03-01,true
001Die5bXzotoJoaTX,Summit Systems 6880,ACC-106879,005xi0Xi0wCwuciNbG,Prospect,Technology,3941980,536,Minneapolis,MN,US,2024-09-01,true
001ng2kgUB18KvNS4j,Redwood Financial 6881,ACC-106880,00512E80qDwAaI1oOE,Partner,Financial Services,7618738,2631,Denver,CO,US,2022-08-13,true
001Afq0b9uAJEkM6G7,Cobalt Logistics 6882,ACC-106881,005A7aBOiWo1s4A8VA,Customer,Education,17723556,2971,Miami,FL,US,2021-11-01,false
001AiBlOb1ooktWgf1,Summit Services 6883,ACC-106882,005noBf4oiSp9TePzz,Customer,Financial Services,26180600,2105,Atlanta,GA,US,2022-08-08,true
001AxT80Aisua6SWPi,Cobalt Technologies 6884,ACC-106883,005U1SVjkIk2fyV5rw,Partner,Technology,42804820,711,Minneapolis,MN,US,2025-05-29,true
0017ZILlndc0Z7csg0,Oakridge Labs 6885,ACC-106884,005xG5kruHOvgAC23A,Prospect,Manufacturing,8547602,4986,Portland,OR,US,2022-05-07,true
001NmewGJzGrFYrTLi,BlueSky Software 6886,ACC-106885,005TpaHIC8CTfHGP4i,Partner,Technology,35925073,761,Minneapolis,MN,US,2021-06-11,true
001OoKbnNoOEXESo4C,Clearwater Consulting 6887,ACC-106886,005XY8kCmJrc8XXcwE,Prospect,Financial Services,38824686,4243,Miami,FL,US,2025-11-13,true
001RQ2B9U1rxlzepRc,Northstar Foods 6888,ACC-106887,005HMBcUaJasNagxn6,Prospect,Manufacturing,12361516,1105,San Diego,CA,US,2022-08-15,true
001KnSTLdbFCbbn4cQ,Oakridge Technologies 6889,ACC-106888,005UmJEIRnoljtUYmh,Partner,Manufacturing,5656436,2773,San Francisco,CA,US,2024-10-11,false
0016QpNgKWmnUGkupp,Vertex Group 6890,ACC-106889,005DJJzk8TFPHjwamm,Prospect,Healthcare,12945240,3871,Charlotte,NC,US,2025-04-09,true
001kyMv6Z6MS1RVZ8Y,Pinnacle Labs 6891,ACC-106890,005bRaTeyEXQ8Puofm,Customer,Manufacturing,11234488,205,Boston,MA,US,2025-01-09,false
001gYu9ne0DIp9ZdoL,Harbor Foods 6892,ACC-106891,0051FeBviD8WOpEx9p,Customer,Financial Services,25833048,303,San Francisco,CA,US,2025-11-03,true
001W8ejxnATCcSt4Bv,Summit Foods 6893,ACC-106892,005z7MbHiOpJ6R0JED,Prospect,Retail,45045841,2970,Dallas,TX,US,2025-07-12,false
001sw9CykVxkHQhnOu,Vertex Software 6894,ACC-106893,005TK374RFpXQFXq5p,Partner,Healthcare,48399168,4501,San Diego,CA,US,2022-08-22,true
0016jLqIrfYaVrs2Y8,Vertex Group 6895,ACC-106894,005iRmiKUtSSkR82g5,Prospect,Retail,45293227,3770,Seattle,WA,US,2023-04-18,true
001jHMpkSToBGDcBRA,Vertex Retail 6896,ACC-106895,005k1Pfjp8rVQw0f9u,Prospect,Technology,30258314,3868,San Francisco,CA,US,2022-11-11,true
0016oV7Di8wfxn4diL,Evergreen Group 6897,ACC-106896,005PfomEh4AX7UIY31,Customer,Manufacturing,32738824,714,San Francisco,CA,US,2024-01-09,true
001viAuccfXgeSEo9E,Lighthouse Consulting 6898,ACC-106897,0059UKz8nd1s6XFb2G,Customer,Healthcare,641877,2276,San Francisco,CA,US,2022-07-08,false
001qxnwN0LkyW2QC2a,Cobalt Group 6899,ACC-106898,005noBf4oiSp9TePzz,Partner,Healthcare,34890901,1686,Dallas,TX,US,2023-03-16,true
001JQUiPgBK6fjQlJF,Northstar Services 6900,ACC-106899,0057tOW88h5S2FQMo9,Prospect,Healthcare,2480358,3238,Miami,FL,US,2025-11-12,false
001U6WEg6D43ppIko5,Redwood Manufacturing 6901,ACC-106900,005Tdp9BDe2ZbrGft6,Prospect,Retail,28881147,1168,Phoenix,AZ,US,2021-06-06,true
001dsgm039ByZagwC5,Cobalt Foods 6902,ACC-106901,0058Bwr0RkCwwLehpc,Customer,Financial Services,12185409,2186,Los Angeles,CA,US,2021-06-18,true
001udle5DBHanAybiU,Stratus Financial 6903,ACC-106902,005Fg6NzJiUZlow1pr,Prospect,Education,36643656,3350,Philadelphia,PA,US,2023-06-11,false
001oASOnf3GZKP07Sc,Harbor Manufacturing 6904,ACC-106903,005GBFWjFmmyU3YASa,Customer,Technology,3222032,782,Chicago,IL,US,2023-10-19,true
001BmsgasJJ0nY2eEY,Evergreen Foods 6905,ACC-106904,005hJPMnhQ0WRyZFX9,Prospect,Financial Services,40278692,320,San Diego,CA,US,2021-12-08,true
001kW7FkfN4iLJWlgT,Redwood Software 6906,ACC-106905,005kYbLfois6p7LjKf,Customer,Education,27650654,1596,Portland,OR,US,2021-03-03,true
001tBwHwvKdlKAwWT9,Vertex Foods 6907,ACC-106906,005HAD1xOIM0ZXro8p,Prospect,Technology,12159286,1549,Philadelphia,PA,US,2022-08-20,false
001USUdFUPmlV1UgJr,Harbor Services 6908,ACC-106907,005Rc5gJ1bF86O0c4W,Customer,Healthcare,39282245,473,Chicago,IL,US,2022-02-19,false
001rUY8kJKp01PHt44,Evergreen Technologies 6909,ACC-106908,005F4DJKwnDrFRcqbf,Customer,Education,13461605,3024,Atlanta,GA,US,2025-07-18,true
001ZXH3GgFFBMyNyhm,Vertex Logistics 6910,ACC-106909,0055pWDZRM9H820dFq,Partner,Healthcare,36646623,1380,Charlotte,NC,US,2021-02-04,true
001PFMrKEaIl9PZpLR,Vertex Consulting 6911,ACC-106910,005t7soLyXgOHMyIPy,Prospect,Manufacturing,34570675,433,Boston,MA,US,2022-09-01,true
0016Qd6sW8FYGgLcry,Ironwood Health 6912,ACC-106911,005qf3JcieWVjwiYd7,Partner,Education,21946141,4056,San Francisco,CA,US,2023-05-29,true
00173Vu9qNsiHJzspB,Nimbus Energy 6913,ACC-106912,00574uwHCzqanx744B,Prospect,Education,35091301,128,Seattle,WA,US,2025-12-31,true
001YANFCjkhEAAbO3r,Evergreen Logistics 6914,ACC-106913,0058Bwr0RkCwwLehpc,Prospect,Financial Services,35635484,418,Portland,OR,US,2024-02-29,true
001VwrXWYqsq7KSTBc,BlueSky Consulting 6915,ACC-106914,005xa0kEIUpEcdrhWI,Prospect,Manufacturing,49960319,2398,Phoenix,AZ,US,2021-10-27,true
001DOmJBLsRpjLFHnG,Pinnacle Systems 6916,ACC-106915,005GkgNJqeO2GW2jXH,Prospect,Technology,49194236,243,Los Angeles,CA,US,2023-10-17,true
001jTFWEylsFq9UA7y,Stratus Systems 6917,ACC-106916,005Rc5gJ1bF86O0c4W,Prospect,Retail,37827420,4563,Los Angeles,CA,US,2023-05-10,true
001o8MzY9PzmzFgxDU,Clearwater Foods 6918,ACC-106917,005YJKL1sxnz5KucCa,Customer,Retail,18834873,3821,Los Angeles,CA,US,2023-06-27,true
001cuJcoOpFH8TlObT,Northstar Software 6919,ACC-106918,005sW3tnobKnIyN0Nz,Partner,Retail,30285215,4677,San Diego,CA,US,2023-01-20,true
001rJhUixGHNfszPQs,Nimbus Software 6920,ACC-106919,005PcnSwvycOiPT9zy,Customer,Manufacturing,5451190,3116,Minneapolis,MN,US,2021-07-18,true
001k7mdT2hO1yNw16a,Summit Technologies 6921,ACC-106920,005ZgXPYFXOBU7G1tp,Prospect,Technology,47333091,1460,Charlotte,NC,US,2025-07-12,false
001DLEYlrPQVWZQhae,Redwood Consulting 6922,ACC-106921,005dKuyWKIuifL64ip,Prospect,Healthcare,17082890,4221,Charlotte,NC,US,2021-09-20,false
001JK6kn3pfCEzKj8t,Clearwater Labs 6923,ACC-106922,005hJPMnhQ0WRyZFX9,Partner,Education,25408780,2640,Portland,OR,US,2024-08-20,true
001MOremkWDhnim8iw,Oakridge Software 6924,ACC-106923,005VxJy5mAR2JIiQzL,Customer,Healthcare,21959847,1153,Philadelphia,PA,US,2022-01-17,false
001do7kSvuYbL8j74p,Northstar Consulting 6925,ACC-106924,005FmC4bvUmQBFO9r1,Partner,Financial Services,38297231,4477,Philadelphia,PA,US,2023-11-20,true
001xbtCecwJYPmePZ0,Lighthouse Consulting 6926,ACC-106925,0056SOvFbGwot3GcKs,Prospect,Education,36442780,1477,Phoenix,AZ,US,2025-06-03,true
001Dd9QJvuySKKkUcd,Clearwater Services 6927,ACC-106926,005cFzr92UqWtEjiS5,Partner,Financial Services,41435806,853,Los Angeles,CA,US,2022-04-18,true
001H40VzFFQBSOCACW,Ironwood Retail 6928,ACC-106927,005gYdlj9yv5Cc6zkp,Customer,Retail,39754291,1891,Seattle,WA,US,2023-02-01,true
001dg6VySgn78vXJia,Vertex Group 6929,ACC-106928,005BLRswT6VWAL3Jkq,Partner,Healthcare,45489199,1519,Seattle,WA,US,2025-10-07,true
001CTlJKLZpcy3Ffc3,Acme Foods 6930,ACC-106929,005SkyTvnPdXlfxxMu,Partner,Healthcare,2573182,4892,Atlanta,GA,US,2021-02-02,true
001hKu0PoelMc2noNl,Nimbus Financial 6931,ACC-106930,005lECbWsEiD75E7eC,Prospect,Financial Services,7794672,421,Denver,CO,US,2023-12-23,false
0015NmRbbzHn8WI9ZE,Acme Partners 6932,ACC-106931,005sbu92PDPF7bHdnm,Customer,Healthcare,24187331,1782,Philadelphia,PA,US,2021-10-28,true
0018pYJfCbw43Hs2vN,Oakridge Technologies 6933,ACC-106932,005WgETdcCDX1SEp32,Partner,Education,9556438,1324,San Diego,CA,US,2022-06-11,true
001Z18EVkneMdBbbML,Northstar Foods 6934,ACC-106933,005lFrIUHPTHLXsJgY,Partner,Healthcare,36116279,3977,Miami,FL,US,2023-11-11,true
001Z97ECTeuIajVOQH,Stratus Logistics 6935,ACC-106934,005mBDyVPIykNE1wjN,Customer,Healthcare,10985195,4003,San Francisco,CA,US,2025-10-12,false
001Jdexv1uHQherVSv,Stratus Software 6936,ACC-106935,005RpFPjmmumSx8sB2,Customer,Education,42057207,4727,New York,NY,US,2024-09-12,true
001qObpbNC35k3WOCc,Cobalt Systems 6937,ACC-106936,005I4QuXwZXCZDkjMX,Partner,Retail,40640055,1929,Miami,FL,US,2025-02-06,true
001tRmFh1vU5kgjCoZ,Northstar Software 6938,ACC-106937,005SbAnWPkaLqqFhXE,Partner,Manufacturing,38292016,2154,Chicago,IL,US,2025-03-17,false
001Apj0pM4EXM1yODv,Acme Foods 6939,ACC-106938,0058XwJMmgZgCCCItV,Partner,Retail,40714043,1896,New York,NY,US,2024-05-04,false
0012u5CHbzFmZqYmmu,Cobalt Labs 6940,ACC-106939,005rwMLn2o5Z0bgUFZ,Partner,Manufacturing,33467778,515,Portland,OR,US,2022-11-28,false
001d81tT31eMb1SBQe,Cobalt Systems 6941,ACC-106940,005uK1d6IniB6ZlkqB,Prospect,Manufacturing,4261613,3523,Denver,CO,US,2023-12-30,true
001xLPeqSqPOzocoCE,Summit Logistics 6942,ACC-106941,005xIxpup9aX5Yc366,Prospect,Education,33891222,1638,Atlanta,GA,US,2022-04-27,true
001AawpKTumSUIxzEZ,Stratus Foods 6943,ACC-106942,0053VzHd9EJw9O3rur,Prospect,Financial Services,3506097,790,Minneapolis,MN,US,2024-12-16,true
001N9eveo0xqsAoS5q,Summit Energy 6944,ACC-106943,00569YZ8tMEls1oPGs,Prospect,Financial Services,17032098,3878,Seattle,WA,US,2025-03-22,false
00192EUlKn5qVIbk4B,Nimbus Services 6945,ACC-106944,00552has5XdvFlGgIo,Partner,Healthcare,4032222,320,Seattle,WA,US,2024-10-27,true
001ruJJxRHT05OlUQ8,Ironwood Energy 6946,ACC-106945,005LrxjB8ud8tNczS1,Partner,Technology,23074218,2687,San Diego,CA,US,2022-12-01,false
001KGrIN92oP7kQHix,Clearwater Labs 6947,ACC-106946,005sW3tnobKnIyN0Nz,Partner,Financial Services,29363864,2293,Austin,TX,US,2024-05-30,true
001BotnET84uJ1MesQ,Stratus Systems 6948,ACC-106947,005UyDSWXbJPhakryL,Customer,Healthcare,11155043,1574,Chicago,IL,US,2023-11-24,true
001K4HRXyDa1vuGerQ,Evergreen Energy 6949,ACC-106948,005xi0Xi0wCwuciNbG,Prospect,Manufacturing,25874284,2690,New York,NY,US,2023-07-15,true
001NEAPa5aG2PpZ2lv,Summit Manufacturing 6950,ACC-106949,0052vuTGNhPaf9DJtR,Partner,Manufacturing,12717261,4234,Boston,MA,US,2023-11-12,false
001ejwDmOGmtNTK9K0,Nimbus Consulting 6951,ACC-106950,005lkDbq9IPSQ2U7zZ,Customer,Financial Services,2139950,4793,San Diego,CA,US,2024-12-14,true
001wfYXscBqLROA9BJ,Cobalt Retail 6952,ACC-106951,005T3CcQW30Fc3HxzP,Partner,Healthcare,13134397,1271,Minneapolis,MN,US,2023-07-24,true
001nTnnPUcxIqedZNQ,Nimbus Labs 6953,ACC-106952,005JwwpEL8xofdwkwl,Prospect,Technology,27294323,4677,Phoenix,AZ,US,2021-01-26,false
001bzAewuMXnPjuxQH,Summit Foods 6954,ACC-106953,005bLIYitOgj1qzWEZ,Prospect,Healthcare,39427018,2804,New York,NY,US,2021-12-24,true
0018oPHx7BZrOkeCiG,BlueSky Services 6955,ACC-106954,005mm9vtHx0K9TGlB7,Partner,Financial Services,1473597,3550,Denver,CO,US,2022-06-14,true
001GXfMotIVzWQxth3,Pinnacle Labs 6956,ACC-106955,005wBTdruibiY0OPdW,Customer,Manufacturing,1522429,4839,Seattle,WA,US,2025-01-12,true
0019gYXEhWvFpxtnEZ,Harbor Software 6957,ACC-106956,005MwKfgdf4TfBF8Zg,Partner,Technology,45956053,3381,Dallas,TX,US,2023-07-01,true
0011olhZw39e8cTijc,Vertex Consulting 6958,ACC-106957,005IgSO06ukUkmxr0U,Prospect,Retail,643166,929,Miami,FL,US,2025-09-12,true
001aIX3AKGwdT5j3p3,Pinnacle Software 6959,ACC-106958,005mm9vtHx0K9TGlB7,Prospect,Technology,3146538,4828,Minneapolis,MN,US,2021-08-26,true
001VxVhD4ZE4HXAPrg,Oakridge Financial 6960,ACC-106959,005DS8Y3naP935K0U7,Prospect,Manufacturing,21051510,3167,New York,NY,US,2023-08-05,true
001XN7WwG0GDY1W5Yt,Northstar Technologies 6961,ACC-106960,005Iyi4Xhg6R1KQ608,Partner,Retail,30210719,2837,Atlanta,GA,US,2021-01-09,false
0015PA9ka9JvDwl1fJ,Nimbus Labs 6962,ACC-106961,005gvWDGbO1EVmxn9m,Customer,Retail,3928101,4170,Los Angeles,CA,US,2025-12-23,true
001RsiMhAb85rGjGzQ,BlueSky Software 6963,ACC-106962,005cFzr92UqWtEjiS5,Partner,Manufacturing,14891847,3590,Seattle,WA,US,2021-01-05,true
001OFt0bb46PWttnB7,Stratus Systems 6964,ACC-106963,005xG5kruHOvgAC23A,Partner,Education,46611080,3875,Austin,TX,US,2025-05-19,true
001fAkavgnaqrz4gol,Clearwater Energy 6965,ACC-106964,005N1Jj8umhbHxSPTH,Customer,Healthcare,12948400,4075,Charlotte,NC,US,2021-11-12,true
001YaJ04mMR1nPFtlB,Pinnacle Labs 6966,ACC-106965,005lkDbq9IPSQ2U7zZ,Prospect,Technology,14171958,4275,Austin,TX,US,2025-09-30,true
001LaFoh0K9I7i7bNc,Summit Foods 6967,ACC-106966,005dKuyWKIuifL64ip,Partner,Financial Services,16202059,2653,Minneapolis,MN,US,2022-10-30,true
001Tbmq1Ftfn55Dunm,Stratus Consulting 6968,ACC-106967,005IAWyyPlUBLQDIva,Prospect,Technology,20661189,3984,San Diego,CA,US,2024-06-07,true
001GEaIKxjei9hpNOv,Harbor Retail 6969,ACC-106968,0050fGb9Xo51dtJbLu,Customer,Retail,19896905,426,Los Angeles,CA,US,2025-06-18,true
001JrLa8Vbq2zFH0Kc,Harbor Logistics 6970,ACC-106969,005lECbWsEiD75E7eC,Prospect,Technology,25678246,598,Atlanta,GA,US,2022-04-24,true
001xeXMRxYwm65d1ds,Nimbus Group 6971,ACC-106970,005PkYO2xaCUvet6zY,Prospect,Technology,6900464,2470,Miami,FL,US,2024-11-21,true
001MOf2VXDTpIPtdk2,Northstar Labs 6972,ACC-106971,005IYPQNVpF7c2XFiu,Prospect,Manufacturing,39926539,2623,Dallas,TX,US,2025-03-26,true
001ItG3cWAIWKHBz6L,Lighthouse Technologies 6973,ACC-106972,0055j5PkhKrYKIRTRf,Partner,Healthcare,19344281,1125,San Francisco,CA,US,2021-07-06,true
0012d6OaWD1Pstj1j4,Oakridge Media 6974,ACC-106973,005lkDbq9IPSQ2U7zZ,Partner,Manufacturing,37408458,2457,Chicago,IL,US,2023-01-30,true
001TcSFPR5dMs4UDlo,Summit Consulting 6975,ACC-106974,005rwMLn2o5Z0bgUFZ,Partner,Retail,8326639,1852,San Diego,CA,US,2023-11-24,true
00199L5SAWP5OGWSqZ,Vertex Group 6976,ACC-106975,005Mw9SUSpD6xFpkOi,Partner,Financial Services,42449285,1825,Los Angeles,CA,US,2021-03-24,false
001bM6W7o5IkvO8YVV,BlueSky Consulting 6977,ACC-106976,005q3idaDMhXnwfocw,Prospect,Manufacturing,49223414,2844,Phoenix,AZ,US,2023-06-16,true
001nfOI5rf6yV5xhJy,Cobalt Retail 6978,ACC-106977,005xQtcNnSs6fMHI2E,Prospect,Technology,19341415,1930,Denver,CO,US,2021-03-16,true
001BFjhM86bAuX3zsD,Lighthouse Media 6979,ACC-106978,005Tdp9BDe2ZbrGft6,Prospect,Education,16264392,2736,Chicago,IL,US,2025-06-10,false
001KeScW67j9Tg5fsa,Cobalt Group 6980,ACC-106979,005CL72UB9NlJw0t0Z,Customer,Technology,10902079,4733,Atlanta,GA,US,2024-12-15,false
