status,lead_source,lead_owner_id,owner_role,task_count,open_task_count,closed_task_count,high_priority_task_count,lead_age_days,owner_tenure_days,days_since_last_task_created,days_since_last_task_activity,open_task_ratio,closed_task_ratio,high_priority_task_ratio,task_velocity,high_priority_velocity,task_count_per_owner_day,task_activity_recency_score,task_created_recency_score,lead_age_bucket,task_count_bucket,lead_is_converted,task_count_per_owner_day_clean,status_context_raw,lead_source_context_raw,owner_role_context_raw,status_context_score,lead_source_context_score,owner_role_context_score,context_score,engagement_score,urgency_score,activity_strength_score,priority_score,priority_percentile,priority_bucket,recommended_action,logistic_prob,xai_logit,xai_probability,reason_1,reason_2,reason_3,xai_summary
Open,Partner Referral,005kGz3iLXUMdHQq3f,SDR,4,2,2,1,264,732,392.0,391.0,0.5,0.5,0.25,0.0150943396226415,0.0037735849056603,0.0054570259208731,0.0025510204081632,0.0025445292620865,181_365,3_5,1,0.0054570259208731,0.5309560742601074,0.5307710996486508,0.5197045550698068,1.0,0.835,0.4477678571428571,0.8318035714285714,0.5584866071428572,0.226042334735182,0.6499821428571428,57.72296647062689,0.7442857142857143,Warm,Follow up within 48 hours,0.5391213804702696,0.15680603110649613,0.5391213804702696,Lower days since last task created increased priority,Higher task created recency increased priority,Lead = source_Partner Referral,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and lead = source_partner referral."
Open,Trade Show,005xG5kruHOvgAC23A,BDR,3,1,2,0,219,197,172.0,165.0,0.3333333333333333,0.6666666666666666,0.0,0.0136363636363636,0.0,0.0151515151515151,0.0060240963855421,0.0057803468208092,181_365,3_5,0,0.0151515151515151,0.5309560742601074,0.5229218060850713,0.5312605788761002,1.0,0.336875,1.0,0.76790625,0.4176696428571428,0.2918918878959127,0.5358214285714286,53.184613779734526,0.571875,Warm,Follow up within 48 hours,0.5279093501483512,0.11175356172571506,0.5279093501483512,Higher task created recency increased priority,Lower days since last task created increased priority,Owner = role_BDR,"This lead is ranked higher because higher task created recency increased priority, lower days since last task created increased priority, and owner = role_bdr."
Open,Inbound,005Cu36WnbRoy8DEqo,SDR,5,1,4,1,1243,0,0.0,0.0,0.2,0.8,0.2,0.0040192926045016,0.0008038585209003,-0.0101010101010101,1.0,1.0,730_plus,3_5,1,5.0,0.5309560742601074,0.5285364145658262,0.5197045550698068,1.0,0.6688392857142857,0.4477678571428571,0.7736473214285714,0.8109999999999999,0.2232677585753712,0.4998303571428572,58.86222918583257,0.7835714285714286,Hot,Contact today,0.4445157614449246,-0.22285472209490487,0.4445157614449246,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower lead age increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower lead age increased priority."
Open,Inbound,005uK1d6IniB6ZlkqB,SDR,6,5,1,2,889,0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.0067415730337078,0.0022471910112359,-0.0074906367041198,1.0,1.0,730_plus,6_10,1,6.0,0.5309560742601074,0.5285364145658262,0.5197045550698068,1.0,0.6688392857142857,0.4477678571428571,0.7736473214285714,0.8772098214285714,0.270357044289657,0.7017142857142856,63.61794347154686,0.9126785714285716,Hot,Contact today,0.6737353160532307,0.7251283617405546,0.6737353160532307,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher open task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher open task count increased priority."
Open,Inbound,005gXBXTL8NV8xfMOI,BDR,1,1,0,1,1301,0,0.0,0.0,1.0,0.0,1.0,0.0007680491551459,0.0007680491551459,-0.0009372071227741,1.0,1.0,730_plus,1_2,1,1.0,0.5309560742601074,0.5285364145658262,0.5312605788761002,1.0,0.6688392857142857,1.0,0.8840937499999999,0.5106383928571429,0.2150891871467998,0.3719330357142857,55.74852382868971,0.6716071428571428,Warm,Follow up within 48 hours,0.5183389144442586,0.07338857857404624,0.5183389144442586,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task count increased priority."
Working,Outbound,005qhOaTRDj8l4v6Lo,SDR,4,2,2,3,1362,0,0.0,0.0,0.5,0.5,0.75,0.0029347028613352,0.0022010271460014,-0.0727272727272727,1.0,1.0,730_plus,3_5,1,4.0,0.5281847968545216,0.5230338145896657,0.5197045550698068,0.4942857142857143,0.5002678571428572,0.4477678571428571,0.4870758928571428,0.8426919642857144,0.2064284728610855,0.5839285714285714,48.36901490011829,0.3657142857142857,Cool,Nurture and monitor,0.5113316628544248,0.04533441413069241,0.5113316628544248,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower lead age increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower lead age increased priority."
Working,Trade Show,005HAD1xOIM0ZXro8p,SDR,3,1,2,2,697,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0042979942693409,0.0028653295128939,-0.0049342105263157,1.0,1.0,366_730,3_5,0,3.0,0.5281847968545216,0.5229218060850713,0.5197045550698068,0.4942857142857143,0.336875,0.4477678571428571,0.4298883928571428,0.7378660714285714,0.2982141871467998,0.6515848214285715,47.41513097154686,0.3275,Cool,Nurture and monitor,0.5958408079520691,0.3881646905655411,0.5958408079520691,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Nurturing,Web,005vvizm5OfORbfBYV,SDR,2,1,1,1,277,1008,698.0,675.0,0.5,0.5,0.5,0.0071942446043165,0.0035971223021582,0.0019821605550049,0.0014792899408284,0.0014306151645207,181_365,1_2,1,0.0019821605550049,0.5153911272513128,0.5322990365798584,0.5197045550698068,0.2554464285714286,1.0,0.4477678571428571,0.5545044642857143,0.3658839285714286,0.1855277796031016,0.5958348214285715,41.0220387452359,0.1333928571428571,Cold,Add to nurture campaign,0.4782386043301729,-0.08710060677897584,0.4782386043301729,Lower days since last task created increased priority,Higher task created recency increased priority,Lead = source_Web,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and lead = source_web."
Nurturing,Web,005hJPMnhQ0WRyZFX9,BDR,4,2,2,0,451,296,133.0,122.0,0.5,0.5,0.0,0.0088495575221238,0.0,0.0134680134680134,0.008130081300813,0.0074626865671641,366_730,3_5,0,0.0134680134680134,0.5153911272513128,0.5322990365798584,0.5312605788761002,0.2554464285714286,1.0,1.0,0.6649508928571428,0.5084732142857143,0.2752165527664608,0.4943928571428571,49.96792515442239,0.4308035714285714,Cool,Nurture and monitor,0.6037194055355625,0.42098699740578777,0.6037194055355625,Higher task created recency increased priority,Lower days since last task created increased priority,Lead = source_Web,"This lead is ranked higher because higher task created recency increased priority, lower days since last task created increased priority, and lead = source_web."
Qualified,Event,005xG5kruHOvgAC23A,BDR,2,2,0,1,1015,0,0.0,0.0,1.0,0.0,0.5,0.0019685039370078,0.0009842519685039,-0.0033444816053511,1.0,1.0,730_plus,1_2,0,2.0,0.5299698118856344,0.5190130333478957,0.5312605788761002,0.7454464285714286,0.1707142857142857,1.0,0.5952008928571428,0.5954776785714285,0.254732044289657,0.4221651785714285,47.581202400118286,0.3339285714285714,Cool,Nurture and monitor,0.5577152593991043,0.2318946601568311,0.5577152593991043,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task count increased priority."
Nurturing,Inbound,005EhkAnpKcWuNovJ6,BDR,1,1,0,0,450,309,0.0,0.0,1.0,0.0,0.0,0.0022172949002217,0.0,0.0032258064516129,1.0,1.0,366_730,1_2,0,0.0032258064516129,0.5153911272513128,0.5285364145658262,0.5312605788761002,0.2554464285714286,0.6688392857142857,1.0,0.5490446428571429,0.43803125,0.3316427585753713,0.2202857142857142,42.874550614404,0.1770535714285714,Cold,Add to nurture campaign,0.4599812856378884,-0.16041798992428535,0.4599812856378884,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task count increased priority."
Working,Web,0053OvJBQj7lluaSJM,SDR,2,2,0,1,940,0,0.0,0.0,1.0,0.0,0.5,0.002125398512221,0.0010626992561105,-0.0057471264367816,1.0,1.0,730_plus,1_2,0,2.0,0.5281847968545216,0.5322990365798584,0.5197045550698068,0.4942857142857143,1.0,0.4477678571428571,0.6619821428571429,0.5954776785714285,0.2642320442896569,0.4344375,50.66017561440399,0.4573214285714285,Cool,Nurture and monitor,0.5812208440453759,0.3277870879855388,0.5812208440453759,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task count increased priority."
Working,Trade Show,0058Bwr0RkCwwLehpc,BDR,3,2,1,0,1037,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0028901734104046,0.0,-0.0054446460980036,1.0,1.0,730_plus,3_5,0,3.0,0.5281847968545216,0.5229218060850713,0.5312605788761002,0.4942857142857143,0.336875,1.0,0.5403348214285715,0.6223392857142857,0.2518749014325141,0.3854107142857143,45.47053275726114,0.2575,Cool,Nurture and monitor,0.5132539520851088,0.05302823109969388,0.5132539520851088,Lower days since last task activity increased priority,Higher task activity recency increased priority,Owner = role_BDR,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and owner = role_bdr."
Open,Outbound,005T3CcQW30Fc3HxzP,BDR,6,5,1,2,528,0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.0113421550094517,0.0037807183364839,-0.0329670329670329,1.0,1.0,366_730,6_10,0,6.0,0.5309560742601074,0.5230338145896657,0.5312605788761002,1.0,0.5002678571428572,1.0,0.82509375,0.8772098214285714,0.3213213300039427,0.7956249999999999,68.1438363286897,0.9703571428571428,Hot,Contact today,0.4986189830056741,-0.00552408202476308,0.4986189830056741,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher open task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher open task count increased priority."
Working,Inbound,005U1cnD3W8AfIM0Y9,BDR,1,0,1,0,545,521,0.0,0.0,0.0,1.0,0.0,0.0018315018315018,0.0,0.0019157088122605,1.0,1.0,366_730,1_2,1,0.0019157088122605,0.5281847968545216,0.5285364145658262,0.5312605788761002,0.4942857142857143,0.6688392857142857,1.0,0.6565223214285714,0.4383258928571428,0.3188391871467998,0.1888035714285714,46.48062204297542,0.2941071428571428,Cool,Nurture and monitor,0.5694047459283718,0.27942294656710925,0.5694047459283718,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Qualified,Inbound,005r8kcdxSxYgha9K0,SDR,3,3,0,0,240,84,635.0,605.0,1.0,0.0,0.0,0.0124481327800829,0.0,0.0352941176470588,0.0016501650165016,0.0015723270440251,181_365,3_5,0,0.0352941176470588,0.5299698118856344,0.5285364145658262,0.5197045550698068,0.7454464285714286,0.6688392857142857,0.4477678571428571,0.6590982142857144,0.36803125,0.1970668287554212,0.5442857142857144,45.07941557694835,0.2454464285714285,Cold,Add to nurture campaign,0.5701987588131013,0.28266212769052823,0.5701987588131014,Lower days since last task created increased priority,Higher task created recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and higher closed task count increased priority."
Qualified,Inbound,005XY8kCmJrc8XXcwE,BDR,3,2,1,0,198,893,117.0,95.0,0.6666666666666666,0.3333333333333333,0.0,0.0150753768844221,0.0,0.0033557046979865,0.0104166666666666,0.0084745762711864,181_365,3_5,0,0.0033557046979865,0.5299698118856344,0.5285364145658262,0.5312605788761002,0.7454464285714286,0.6688392857142857,1.0,0.7695446428571429,0.4237767857142857,0.3172007326849783,0.4855714285714286,53.62905769483507,0.5897321428571428,Warm,Follow up within 48 hours,0.4182442389799186,-0.3299851393816508,0.41824423897991864,Higher task created recency increased priority,Lower days since last task created increased priority,Owner = role_BDR,"This lead is ranked higher because higher task created recency increased priority, lower days since last task created increased priority, and owner = role_bdr."
Open,Trade Show,005UmJEIRnoljtUYmh,BDR,4,1,3,1,991,0,0.0,0.0,0.25,0.75,0.25,0.0040322580645161,0.001008064516129,-0.0084925690021231,1.0,1.0,730_plus,3_5,0,4.0,0.5309560742601074,0.5229218060850713,0.5312605788761002,1.0,0.336875,1.0,0.76790625,0.7670669642857143,0.2578927585753713,0.5175178571428571,58.969550614404,0.7869642857142857,Hot,Contact today,0.4969852876441342,-0.01205899555563699,0.4969852876441342,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Qualified,Trade Show,005U1SVjkIk2fyV5rw,SDR,3,1,2,1,642,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0046656298600311,0.0015552099533437,-0.0047923322683706,1.0,1.0,366_730,3_5,1,3.0,0.5299698118856344,0.5229218060850713,0.5197045550698068,0.7454464285714286,0.336875,0.4477678571428571,0.5429107142857144,0.6958303571428571,0.3056963300039427,0.5753303571428572,50.55722918583256,0.4527678571428571,Cool,Nurture and monitor,0.4950591229702003,-0.019764151452909787,0.4950591229702003,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Working,Outbound,005KXIvx3Ru4Hx5BVz,SDR,4,3,1,1,319,476,297.0,268.0,0.75,0.25,0.25,0.0125,0.003125,0.0083857442348008,0.0037174721189591,0.0033557046979865,181_365,3_5,1,0.0083857442348008,0.5281847968545216,0.5230338145896657,0.5197045550698068,0.4942857142857143,0.5002678571428572,0.4477678571428571,0.4870758928571428,0.5504776785714286,0.244161124983572,0.644625,44.26367303522145,0.2208035714285714,Cold,Add to nurture campaign,0.4768424587541576,-0.09269648360995367,0.47684245875415765,Lower days since last task created increased priority,Higher task created recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and higher closed task count increased priority."
Qualified,Outbound,005YJKL1sxnz5KucCa,SDR,7,4,3,2,263,399,54.0,37.0,0.5714285714285714,0.4285714285714285,0.2857142857142857,0.0265151515151515,0.0075757575757575,0.0175,0.0263157894736842,0.0181818181818181,181_365,6_10,0,0.0175,0.5299698118856344,0.5230338145896657,0.5197045550698068,0.7454464285714286,0.5002678571428572,0.4477678571428571,0.6000982142857144,0.757,0.3357022111972664,0.7454955357142857,56.66995026448942,0.7046428571428571,Warm,Follow up within 48 hours,0.4494970282446214,-0.2027031117890806,0.44949702824462145,Higher task created recency increased priority,Lower days since last task activity increased priority,Higher open task count increased priority,"This lead is ranked higher because higher task created recency increased priority, lower days since last task activity increased priority, and higher open task count increased priority."
Nurturing,Trade Show,0053WZIwXgjGUPdHRc,SDR,3,1,2,1,97,326,162.0,147.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0306122448979591,0.010204081632653,0.0091743119266055,0.0067567567567567,0.0061349693251533,91_180,3_5,1,0.0091743119266055,0.5153911272513128,0.5229218060850713,0.5197045550698068,0.2554464285714286,0.336875,0.4477678571428571,0.3224107142857143,0.4918928571428571,0.3137173905900907,0.7574151785714286,39.71995921770273,0.1079464285714285,Cold,Add to nurture campaign,0.5486870870097535,0.19536739070051987,0.5486870870097535,Higher task created recency increased priority,Lower days since last task created increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because higher task created recency increased priority, lower days since last task created increased priority, and higher closed task ratio increased priority."
Nurturing,Partner Referral,005Iyi4Xhg6R1KQ608,SDR,6,4,2,1,1195,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.0050167224080267,0.0008361204013377,-0.0205479452054794,1.0,1.0,730_plus,6_10,1,6.0,0.5153911272513128,0.5307710996486508,0.5197045550698068,0.2554464285714286,0.835,0.4477678571428571,0.4967544642857142,0.8716696428571429,0.2302499014325141,0.54434375,49.65450597154686,0.4198214285714285,Cool,Nurture and monitor,0.5896018312153797,0.3623196149100266,0.5896018312153797,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower lead age increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower lead age increased priority."
Nurturing,Web,005uK1d6IniB6ZlkqB,SDR,1,1,0,1,501,0,333.0,324.0,1.0,0.0,1.0,0.0019920318725099,0.0019920318725099,-0.0024213075060532,0.003076923076923,0.0029940119760479,366_730,1_2,1,1.0,0.5153911272513128,0.5322990365798584,0.5197045550698068,0.2554464285714286,1.0,0.4477678571428571,0.5545044642857143,0.2908169642857143,0.2071274313313181,0.4815133928571429,39.02547472565384,0.0944642857142857,Cold,Add to nurture campaign,0.6523467574518171,0.6293707035848688,0.6523467574518171,Lower days since last task created increased priority,Higher task created recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and higher closed task count increased priority."
Qualified,Partner Referral,005oNQqFKPLjEKAacs,SDR,3,1,2,0,272,860,660.0,637.0,0.3333333333333333,0.6666666666666666,0.0,0.0109890109890109,0.0,0.0034843205574912,0.0015673981191222,0.0015128593040847,181_365,3_5,1,0.0034843205574912,0.5299698118856344,0.5307710996486508,0.5197045550698068,0.7454464285714286,0.835,0.4477678571428571,0.7172544642857143,0.3889642857142857,0.1901456991720331,0.4633392857142857,46.80722811801814,0.3066071428571428,Cool,Nurture and monitor,0.3763104884534285,-0.5052380970917216,0.37631048845342857,Lower days since last task created increased priority,Higher task created recency increased priority,Lead = source_Partner Referral,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and lead = source_partner referral."
Working,Outbound,005SW3xD3pVRHzXb4Z,SDR,1,0,1,0,727,711,0.0,0.0,0.0,1.0,0.0,0.0013736263736263,0.0,0.0014044943820224,1.0,1.0,366_730,1_2,1,0.0014044943820224,0.5281847968545216,0.5230338145896657,0.5197045550698068,0.4942857142857143,0.5002678571428572,0.4477678571428571,0.4870758928571428,0.4383258928571428,0.2939820442896569,0.1619642857142857,38.68865775726113,0.0889285714285714,Cold,Add to nurture campaign,0.4471585014298843,-0.2121582183179141,0.44715850142988434,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Working,Partner Referral,005bRaTeyEXQ8Puofm,BDR,4,4,0,3,370,808,191.0,172.0,1.0,0.0,0.75,0.0107816711590296,0.0080862533692722,0.0049443757725587,0.0057803468208092,0.0052083333333333,366_730,3_5,1,0.0049443757725587,0.5281847968545216,0.5307710996486508,0.5312605788761002,0.4942857142857143,0.835,1.0,0.7146785714285713,0.585924107142857,0.2671852247338678,0.7193214285714287,55.51439602773031,0.6622321428571428,Warm,Follow up within 48 hours,0.4779672256877229,-0.08818820731664496,0.4779672256877229,Higher task created recency increased priority,Lower days since last task created increased priority,Higher closed task count increased priority,"This lead is ranked higher because higher task created recency increased priority, lower days since last task created increased priority, and higher closed task count increased priority."
Open,Inbound,005DtIhNjUqehYU9Ld,SDR,5,2,3,2,119,888,0.0,0.0,0.4,0.6,0.4,0.0416666666666666,0.0166666666666666,0.0056242969628796,1.0,1.0,91_180,3_5,1,0.0056242969628796,0.5309560742601074,0.5285364145658262,0.5197045550698068,1.0,0.6688392857142857,0.4477678571428571,0.7736473214285714,0.8822455357142858,0.3769106157182284,0.7610044642857142,67.50816668583256,0.96375,Hot,Contact today,0.4369023699815368,-0.25374326295790206,0.4369023699815368,Lower days since last task activity increased priority,Higher task activity recency increased priority,Status = Open,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and status = open."
Nurturing,Web,005rfIoTPQqJtbyYEc,SDR,3,0,3,2,1099,41,0.0,0.0,0.0,1.0,0.6666666666666666,0.0027272727272727,0.0018181818181818,0.0714285714285714,1.0,1.0,730_plus,3_5,0,0.0714285714285714,0.5153911272513128,0.5322990365798584,0.5197045550698068,0.2554464285714286,1.0,0.4477678571428571,0.5545044642857143,0.7171607142857143,0.2435891871467998,0.4859821428571428,48.690889900118286,0.3789285714285714,Cool,Nurture and monitor,0.5337697752754407,0.13528505695372828,0.5337697752754407,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Open,Partner Referral,005Iyi4Xhg6R1KQ608,SDR,4,2,2,1,626,276,0.0,0.0,0.5,0.5,0.25,0.0063795853269537,0.0015948963317384,0.0144404332129963,1.0,1.0,366_730,3_5,1,0.0144404332129963,0.5309560742601074,0.5307710996486508,0.5197045550698068,1.0,0.835,0.4477678571428571,0.8318035714285714,0.7821205357142857,0.307857044289657,0.5368526785714286,63.518791685832575,0.9108035714285714,Hot,Contact today,0.5826243370156899,0.33355593004144274,0.5826243370156899,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lead = source_Partner Referral,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lead = source_partner referral."
Qualified,Inbound,005ponU3oUJcEecoTy,AE,3,2,1,1,1342,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0022338049143708,0.0007446016381236,-0.0034762456546929,1.0,1.0,730_plus,3_5,0,3.0,0.5299698118856344,0.5285364145658262,0.530961155961156,0.7454464285714286,0.6688392857142857,0.5523214285714285,0.6800089285714286,0.6949464285714285,0.2093213300039427,0.4035044642857143,51.41397025726114,0.4930357142857143,Cool,Nurture and monitor,0.5043197266854653,0.01727933666120513,0.5043197266854653,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower lead age increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower lead age increased priority."
Qualified,Trade Show,005oNQqFKPLjEKAacs,SDR,4,2,2,1,811,321,0.0,0.0,0.5,0.5,0.25,0.0049261083743842,0.001231527093596,0.0124223602484472,1.0,1.0,730_plus,3_5,1,0.0124223602484472,0.5299698118856344,0.5229218060850713,0.5197045550698068,0.7454464285714286,0.336875,0.4477678571428571,0.5429107142857144,0.7821205357142857,0.2819284728610856,0.4707187499999999,50.52388097154685,0.4513392857142857,Cool,Nurture and monitor,0.3904392457655952,-0.4454662462133046,0.3904392457655952,Lower days since last task activity increased priority,Higher task activity recency increased priority,Status = Qualified,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and status = qualified."
Nurturing,Partner Referral,005U2hcHrNtlfF5gcz,BDR,1,0,1,1,829,0,0.0,0.0,0.0,1.0,1.0,0.0012048192771084,0.0012048192771084,-0.0012515644555694,1.0,1.0,730_plus,1_2,0,1.0,0.5153911272513128,0.5307710996486508,0.5312605788761002,0.2554464285714286,0.835,1.0,0.6072008928571428,0.5109330357142857,0.2794284728610856,0.4132276785714286,47.02182740011829,0.3142857142857143,Cool,Nurture and monitor,0.5418425887715641,0.16776271493303166,0.5418425887715641,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Qualified,Outbound,005lkDbq9IPSQ2U7zZ,BDR,2,2,0,2,944,407,0.0,0.0,1.0,0.0,1.0,0.0021164021164021,0.0021164021164021,0.0049019607843137,1.0,1.0,730_plus,1_2,0,0.0049019607843137,0.5299698118856344,0.5230338145896657,0.5312605788761002,0.7454464285714286,0.5002678571428572,1.0,0.7105446428571429,0.6375133928571428,0.2637856157182284,0.4157678571428571,53.243300614404,0.5741964285714286,Warm,Follow up within 48 hours,0.4629745851799365,-0.14837325984099536,0.4629745851799365,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task count increased priority."
Qualified,Outbound,005FW7cpQveNM0iR7j,SDR,3,1,2,0,174,1167,340.0,311.0,0.3333333333333333,0.6666666666666666,0.0,0.0171428571428571,0.0,0.0025684931506849,0.0032051282051282,0.002932551319648,91_180,3_5,0,0.0025684931506849,0.5299698118856344,0.5230338145896657,0.5197045550698068,0.7454464285714286,0.5002678571428572,0.4477678571428571,0.6000982142857144,0.4037544642857142,0.2522882113286897,0.4847321428571428,44.49498562557498,0.2271428571428571,Cold,Add to nurture campaign,0.4536300213171993,-0.18601442811641114,0.4536300213171993,Lower days since last task created increased priority,Higher task created recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and higher closed task ratio increased priority."
Qualified,Trade Show,005uK1d6IniB6ZlkqB,SDR,3,1,2,1,591,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0050675675675675,0.0016891891891891,-0.0059642147117296,1.0,1.0,366_730,3_5,1,3.0,0.5299698118856344,0.5229218060850713,0.5197045550698068,0.7454464285714286,0.336875,0.4477678571428571,0.5429107142857144,0.6958303571428571,0.3124106157182284,0.5963125,50.96847918583257,0.4716071428571428,Cool,Nurture and monitor,0.652338412852961,0.6293339094803918,0.652338412852961,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Open,Trade Show,005lwhmSG1MSOXLTAt,SDR,6,5,1,0,55,954,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.1071428571428571,0.0,0.006282722513089,1.0,1.0,31_90,6_10,1,0.006282722513089,0.5309560742601074,0.5229218060850713,0.5197045550698068,1.0,0.336875,0.4477678571428571,0.6574598214285715,0.7625669642857142,0.3852141871467999,0.5664464285714287,58.77062204297543,0.7813392857142857,Hot,Contact today,0.3896430959757078,-0.44881269302922944,0.3896430959757078,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher open task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher open task count increased priority."
Open,Outbound,005lkDbq9IPSQ2U7zZ,BDR,4,1,3,2,554,797,0.0,0.0,0.25,0.75,0.5,0.0072072072072072,0.0036036036036036,0.0050125313283208,1.0,1.0,366_730,3_5,1,0.0050125313283208,0.5309560742601074,0.5230338145896657,0.5312605788761002,1.0,0.5002678571428572,1.0,0.82509375,0.8091026785714286,0.3176963300039427,0.6262812499999999,64.97950597154684,0.9334821428571428,Hot,Contact today,0.434814513887553,-0.2622344359780045,0.434814513887553,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Nurturing,Event,005w1rZfJkoRoaYcEo,BDR,6,1,5,1,818,725,0.0,0.0,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.0073260073260073,0.0012210012210012,0.0082644628099173,1.0,1.0,730_plus,6_10,0,0.0082644628099173,0.5153911272513128,0.5190130333478957,0.5312605788761002,0.2554464285714286,0.1707142857142857,1.0,0.3747008928571428,0.8353080357142857,0.2810356157182284,0.5000535714285714,45.125800614404,0.2473214285714285,Cold,Add to nurture campaign,0.3965032192916028,-0.420056545839921,0.39650321929160287,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
