lead_id,company,status,lead_source,lead_owner_id,company_norm,user_id,owner_role,owner_department,owner_is_active,task_count,open_task_count,closed_task_count,high_priority_task_count,account_id,account_number,account_owner_id,account_type,account_industry,account_annual_revenue,account_employee_count,account_billing_city,account_billing_state,account_billing_country,account_created_date,account_is_active,contact_count,primary_contact_count,unique_contact_departments,unique_contact_titles,lead_source_contact_mode,account_event_count,account_demo_count,account_meeting_count,account_onsite_count,account_qbr_count,contact_event_count,contact_demo_count,contact_meeting_count,contact_qbr_count,last_contact_event_date,lead_age_days,owner_tenure_days,days_since_last_task_created,days_since_last_task_activity,days_since_last_contact_created,days_since_last_account_event,lead_is_converted
00Qfv4HMFsKvahKN09,Lighthouse Energy,Open,Web,005UyDSWXbJPhakryL,lighthouse energy,005UyDSWXbJPhakryL,BDR,Sales,1,3,1,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,322,-58,297.0,281.0,,,1
00QfenVLXHOSZsNzvf,Redwood Software,Open,Outbound,005GmCcmrt3DPvCZcO,redwood software,005GmCcmrt3DPvCZcO,BDR,Sales,1,4,3,1,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,996,25,-845.0,-862.0,,,1
00QnwXMUg5kS5o3aG8,Lighthouse Media,Working,Partner Referral,005FmC4bvUmQBFO9r1,lighthouse media,005FmC4bvUmQBFO9r1,BDR,Sales,1,1,1,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1305,373,-444.0,-453.0,,,0
00Q64ftDShdLR1TQZD,Summit Media,Qualified,Partner Referral,005mzHykyCWibqXEgp,summit media,005mzHykyCWibqXEgp,BDR,Sales,1,4,2,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,830,-216,-757.0,-766.0,,,1
00QvU8odVN8Lqkhos1,Nimbus Technologies,Working,Partner Referral,005sbu92PDPF7bHdnm,nimbus technologies,005sbu92PDPF7bHdnm,BDR,Sales,1,6,4,2,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,709,-681,-567.0,-571.0,,,0
00QmCDbP2d1wB0NIzL,Evergreen Foods,Open,Event,005oy1dBH72KcdA9bM,evergreen foods,005oy1dBH72KcdA9bM,SDR,Sales,1,2,1,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,173,1153,483.0,460.0,,,1
00QggRI9zKuin4zwY5,Clearwater Energy,Qualified,Inbound,005YJKL1sxnz5KucCa,clearwater energy,005YJKL1sxnz5KucCa,SDR,Sales,1,3,2,1,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,743,-81,210.0,209.0,,,1
00QrOM8mtt1PBUp5H1,BlueSky Systems,Qualified,Partner Referral,005VxJy5mAR2JIiQzL,bluesky systems,005VxJy5mAR2JIiQzL,SDR,Sales,1,4,2,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1396,-1255,-1278.0,-1302.0,,,1
00QjRw6nZjSHz4T8Hc,Clearwater Health,Qualified,Event,005dKuyWKIuifL64ip,clearwater health,005dKuyWKIuifL64ip,BDR,Sales,1,4,1,3,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1374,-1338,-791.0,-792.0,,,0
00QJQuyKcFtigO0fNL,BlueSky Systems,Nurturing,Event,005T3CcQW30Fc3HxzP,bluesky systems,005T3CcQW30Fc3HxzP,BDR,Sales,1,2,1,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,430,-85,203.0,196.0,,,1
00QbHfsIwTuFeh3ThX,Acme Services,Nurturing,Inbound,005gYdlj9yv5Cc6zkp,acme services,005gYdlj9yv5Cc6zkp,BDR,Sales,1,6,5,1,4,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,796,-495,-735.0,-764.0,,,0
00QRNme6MCPlUE1v8B,BlueSky Software,Qualified,Partner Referral,005zWOoMnQrwuxqr1I,bluesky software,005zWOoMnQrwuxqr1I,SDR,Sales,1,5,1,4,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,70,1132,230.0,223.0,,,0
00Q1lSgmBhgQdAE3AD,Lighthouse Foods,Qualified,Trade Show,005Rxy2aV7ygR0ASuT,lighthouse foods,005Rxy2aV7ygR0ASuT,BDR,Sales,1,5,4,1,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,522,1109,-523.0,-529.0,,,0
00Qb3N9hrnEioStipW,BlueSky Partners,Qualified,Web,005irLwe9xEBlEAQNC,bluesky partners,005irLwe9xEBlEAQNC,SDR,Sales,1,2,0,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,858,-819,-294.0,-314.0,,,1
00QILOr7oLqMp0NGd0,Nimbus Labs,Working,Web,005xIxpup9aX5Yc366,nimbus labs,005xIxpup9aX5Yc366,AE,Sales,1,3,1,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1376,-687,-459.0,-489.0,,,0
00QcGE29945A23p36n,Stratus Consulting,Nurturing,Inbound,005O8TxStNstfUeWj7,stratus consulting,005O8TxStNstfUeWj7,BDR,Sales,1,5,3,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,18,1526,-1.0,-10.0,,,1
00Qc5Bd8TSd7C9NYPp,Vertex Consulting,Open,Inbound,005iRmiKUtSSkR82g5,vertex consulting,005iRmiKUtSSkR82g5,BDR,Sales,1,5,3,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,909,398,-920.0,-939.0,,,0
00QUJW5IDqYPW0C4kK,Harbor Media,Open,Partner Referral,005Jf9CIg9lV3G32cG,harbor media,005Jf9CIg9lV3G32cG,BDR,Sales,1,5,1,4,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,630,363,-639.0,-647.0,,,0
00QMOKDHISqiS2l7GL,BlueSky Software,Open,Partner Referral,005UmJEIRnoljtUYmh,bluesky software,005UmJEIRnoljtUYmh,BDR,Sales,1,1,0,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,827,-308,-446.0,-465.0,,,1
00QrmXlkADd9c7hT5M,Summit Labs,Qualified,Partner Referral,00517kC03BFC8pxkQp,summit labs,00517kC03BFC8pxkQp,AE,Sales,1,3,1,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,245,102,890.0,864.0,,,1
00QfyV5c9aL8Byw0H2,Redwood Logistics,Qualified,Partner Referral,005M1BnJPIeqHk8Nds,redwood logistics,005M1BnJPIeqHk8Nds,SDR,Sales,1,7,3,4,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,888,-448,-876.0,-897.0,,,1
00QWPK5AcBQq9XxRTf,Stratus Systems,Nurturing,Outbound,005fDW8pqYyhUsaaJT,stratus systems,005fDW8pqYyhUsaaJT,SDR,Sales,1,2,1,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,719,-33,-469.0,-478.0,,,0
00QlukZnl6opEvMdsR,Lighthouse Systems,Nurturing,Inbound,005CyM4CU7TgZ0ieQC,lighthouse systems,005CyM4CU7TgZ0ieQC,BDR,Sales,1,3,1,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,468,990,-463.0,-477.0,,,0
00Q3i2uu3VjLhoTAcs,BlueSky Group,Nurturing,Partner Referral,005o6FGxPqqWKpnCkp,bluesky group,005o6FGxPqqWKpnCkp,AE,Sales,1,5,2,3,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,729,574,-582.0,-584.0,,,0
00QQbpv0SRtUl38p3w,Pinnacle Manufacturing,Open,Inbound,005VxJy5mAR2JIiQzL,pinnacle manufacturing,005VxJy5mAR2JIiQzL,SDR,Sales,1,3,1,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1243,-1102,-824.0,-834.0,,,1
00QpYTDmajNZBHhbv7,Clearwater Media,Working,Outbound,005lkDbq9IPSQ2U7zZ,clearwater media,005lkDbq9IPSQ2U7zZ,BDR,Sales,1,5,2,3,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,191,1160,53.0,40.0,,,1
00QgQ1B59GE9hBuqgl,Lighthouse Health,Working,Inbound,0059wV9ybGAGQOgvhj,lighthouse health,0059wV9ybGAGQOgvhj,BDR,Sales,1,3,0,3,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,244,860,280.0,270.0,,,0
00QBYMexH9wxj4pQZU,Stratus Software,Nurturing,Web,0050tsmCN12UJFtP9W,stratus software,0050tsmCN12UJFtP9W,AE,Sales,1,3,1,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,214,513,-187.0,-197.0,,,0
00QS5d6VnaXr3i6jQU,Vertex Technologies,Qualified,Trade Show,005PkYO2xaCUvet6zY,vertex technologies,005PkYO2xaCUvet6zY,SDR,Sales,1,6,1,5,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,209,497,-89.0,-105.0,,,0
00QCkobP3EEdLjS5HF,Harbor Financial,Open,Web,005VxJy5mAR2JIiQzL,harbor financial,005VxJy5mAR2JIiQzL,SDR,Sales,1,0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1236,-1095,,,,,1
00QAO0kiyI6W1zux44,Ironwood Labs,Qualified,Partner Referral,005XY6JL792Cjz6tvp,ironwood labs,005XY6JL792Cjz6tvp,BDR,Sales,1,3,2,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,9,765,13.0,-15.0,,,0
00QX71SVkUuYE8zFwz,Redwood Financial,Working,Trade Show,005lwhmSG1MSOXLTAt,redwood financial,005lwhmSG1MSOXLTAt,SDR,Sales,1,3,1,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,507,502,-196.0,-217.0,,,0
00QAB9JB1Nfsd2r9oB,Summit Software,Nurturing,Partner Referral,005rwMLn2o5Z0bgUFZ,summit software,005rwMLn2o5Z0bgUFZ,AE,Sales,1,6,4,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,607,679,-529.0,-536.0,,,0
00QewyCWREbOzm7kxJ,Evergreen Technologies,Nurturing,Trade Show,0056SOvFbGwot3GcKs,evergreen technologies,0056SOvFbGwot3GcKs,AE,Sales,1,0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,260,269,,,,,0
00Q8NuZQHwGu6uMKBX,Stratus Software,Open,Event,005cVL9DQ83eH0EZfE,stratus software,005cVL9DQ83eH0EZfE,AE,Sales,1,3,3,0,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,615,482,-391.0,-420.0,,,1
00QIVobkArmIqSm0uu,Clearwater Media,Working,Event,005SHkriY5Z0W9xzJS,clearwater media,005SHkriY5Z0W9xzJS,BDR,Sales,1,3,2,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1185,-1183,-238.0,-264.0,,,1
00QZnI4V5nNrUHQyoU,Vertex Foods,Nurturing,Outbound,005DS8Y3naP935K0U7,vertex foods,005DS8Y3naP935K0U7,BDR,Sales,1,1,1,0,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,29,1070,286.0,280.0,,,0
00Q15nAIOw6QQltbQ5,Northstar Systems,Nurturing,Partner Referral,005RNwgHWbHSrrlfhq,northstar systems,005RNwgHWbHSrrlfhq,BDR,Sales,1,2,1,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,78,469,1179.0,1165.0,,,1
00QCkuuiZk5EoiJel5,Redwood Health,Open,Outbound,005SW3xD3pVRHzXb4Z,redwood health,005SW3xD3pVRHzXb4Z,SDR,Sales,1,0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1086,352,,,,,0
00QdJpdgxwVyYoaAzk,Nimbus Health,Nurturing,Trade Show,005YJKL1sxnz5KucCa,nimbus health,005YJKL1sxnz5KucCa,SDR,Sales,1,3,2,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,965,-303,-511.0,-529.0,,,1
00QhRX0gqSGwgRqCIH,Vertex Labs,Open,Partner Referral,005a88RCsXNcc8P2XG,vertex labs,005a88RCsXNcc8P2XG,BDR,Sales,1,3,2,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1402,-82,-686.0,-701.0,,,0
00Q1qkvnkylso7UXMT,Acme Foods,Working,Outbound,0055zd5SriKEc8WlTo,acme foods,0055zd5SriKEc8WlTo,SDR,Sales,1,6,3,3,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1263,-479,-1204.0,-1221.0,,,0
00QxwIGkoa6f9hxIkS,Northstar Financial,Open,Outbound,005XY8kCmJrc8XXcwE,northstar financial,005XY8kCmJrc8XXcwE,BDR,Sales,1,7,3,4,4,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1199,-108,-1005.0,-1030.0,,,0
00QsDjoHedZM8rsfqG,Pinnacle Labs,Nurturing,Web,005EF1FFbGvvXzIjDl,pinnacle labs,005EF1FFbGvvXzIjDl,SDR,Sales,1,3,1,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,470,596,115.0,98.0,,,1
00QG2l1qLlbTE4mVmx,Harbor Health,Nurturing,Partner Referral,005GkgNJqeO2GW2jXH,harbor health,005GkgNJqeO2GW2jXH,SDR,Sales,1,2,1,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,224,1253,-210.0,-217.0,,,1
00QXr0asvYqBvn42jk,Stratus Technologies,Nurturing,Trade Show,0053OvJBQj7lluaSJM,stratus technologies,0053OvJBQj7lluaSJM,SDR,Sales,1,3,1,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,195,396,39.0,37.0,,,1
00QGRERRBoeREBmdjh,Evergreen Energy,Qualified,Outbound,005UmJEIRnoljtUYmh,evergreen energy,005UmJEIRnoljtUYmh,BDR,Sales,1,5,1,4,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1315,-796,-1165.0,-1178.0,,,1
00QV2vpVQins80sgIR,Redwood Technologies,Working,Web,005OHuMUHvi8wsLMNv,redwood technologies,005OHuMUHvi8wsLMNv,SDR,Sales,1,3,2,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,547,360,-515.0,-528.0,,,0
00QNxYxR1kw3dECUxj,Acme Group,Nurturing,Web,005RNwgHWbHSrrlfhq,acme group,005RNwgHWbHSrrlfhq,BDR,Sales,1,4,0,4,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1046,-499,-983.0,-1003.0,,,1
00Qsx6PDIeKuVEEcO5,Stratus Group,Nurturing,Inbound,005Xq8vs8ialvuJ4ap,stratus group,005Xq8vs8ialvuJ4ap,SDR,Sales,1,2,0,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1175,-1057,-799.0,-819.0,,,0
00QQnEwPXXwI4OpygF,Northstar Systems,Open,Partner Referral,005PsOTr02Fp2pwCFZ,northstar systems,005PsOTr02Fp2pwCFZ,BDR,Sales,1,6,5,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,821,-129,-836.0,-845.0,,,0
00QMHzj5Bsgn8mjRTd,Acme Health,Nurturing,Event,005iSUGFUqSTcmtbKs,acme health,005iSUGFUqSTcmtbKs,SDR,Sales,1,5,2,3,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,170,655,557.0,530.0,,,1
00QNdftYkuefmekPLb,Vertex Labs,Nurturing,Trade Show,005H18uJWTVdyNheWe,vertex labs,005H18uJWTVdyNheWe,BDR,Sales,1,4,2,2,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1133,-1018,-505.0,-530.0,,,0
00Qyjfcpx8nNebr11l,Acme Retail,Working,Outbound,005O8TxStNstfUeWj7,acme retail,005O8TxStNstfUeWj7,BDR,Sales,1,1,1,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,12,1532,179.0,153.0,,,1
00QdK53bJAjUsz107b,Nimbus Labs,Qualified,Event,005hrcAAsV0H3bsIeE,nimbus labs,005hrcAAsV0H3bsIeE,SDR,Sales,1,4,1,3,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1134,-750,-645.0,-672.0,,,0
00QCWC70am6jgErwhz,Harbor Retail,Open,Inbound,005f9kyPUYR0yZXH7k,harbor retail,005f9kyPUYR0yZXH7k,SDR,Sales,1,3,2,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,50,275,255.0,240.0,,,1
00QykKPeFEvFBHg2Jw,Ironwood Group,Working,Partner Referral,005bZBvn4MclbYAtNN,ironwood group,005bZBvn4MclbYAtNN,SDR,Sales,1,4,2,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,939,-453,-384.0,-394.0,,,0
00QQbQ9p06tWvbnVQb,Evergreen Health,Open,Web,0051FeBviD8WOpEx9p,evergreen health,0051FeBviD8WOpEx9p,SDR,Sales,1,4,3,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1006,-1008,-812.0,-832.0,,,0
00Q3WNVAMi0wSXmcmn,Ironwood Labs,Qualified,Event,005XY6JL792Cjz6tvp,ironwood labs,005XY6JL792Cjz6tvp,BDR,Sales,1,6,3,3,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1045,-271,-987.0,-1011.0,,,0
00QApJ9JV6yrF4gucb,Northstar Systems,Working,Trade Show,005VxJy5mAR2JIiQzL,northstar systems,005VxJy5mAR2JIiQzL,SDR,Sales,1,2,0,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,349,-208,-271.0,-285.0,,,1
00Q5lTxVwoU9m3JNed,Clearwater Foods,Working,Trade Show,005RNwgHWbHSrrlfhq,clearwater foods,005RNwgHWbHSrrlfhq,BDR,Sales,1,0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1085,-538,,,,,0
00Qcn0B8LFnB4BoC5m,Vertex Systems,Open,Web,005YgcwjR0nrnHIGZX,vertex systems,005YgcwjR0nrnHIGZX,SDR,Sales,1,5,4,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,721,822,-446.0,-456.0,,,1
00QNXMKX3XRy4TXYKs,Ironwood Partners,Working,Event,00569YZ8tMEls1oPGs,ironwood partners,00569YZ8tMEls1oPGs,SDR,Sales,1,3,0,3,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,725,773,214.0,210.0,,,0
00QvzF1h1atEvoMXqB,Redwood Software,Working,Inbound,005uK1d6IniB6ZlkqB,redwood software,005uK1d6IniB6ZlkqB,SDR,Sales,1,3,1,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,946,-859,-566.0,-573.0,,,1
00QCyJGxSHqC1gmVhx,Ironwood Retail,Working,Trade Show,005uJa3pJEeyQVnsZp,ironwood retail,005uJa3pJEeyQVnsZp,BDR,Sales,1,3,3,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1011,-931,-972.0,-986.0,,,0
00Qeu6JzIYX0c4uqzk,Stratus Foods,Nurturing,Web,005UmJEIRnoljtUYmh,stratus foods,005UmJEIRnoljtUYmh,BDR,Sales,1,1,1,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,244,275,74.0,73.0,,,1
00QG4TJPEC0YKj9tNx,Ironwood Software,Open,Partner Referral,005IgSO06ukUkmxr0U,ironwood software,005IgSO06ukUkmxr0U,BDR,Sales,1,3,2,1,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,275,126,75.0,65.0,,,1
00QJ463Q6TmTPXeNxy,Stratus Labs,Qualified,Inbound,005PcnSwvycOiPT9zy,stratus labs,005PcnSwvycOiPT9zy,SDR,Sales,1,3,0,3,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,713,163,-56.0,-81.0,,,0
00QraDDjFlhFmRn7Ih,Pinnacle Energy,Qualified,Trade Show,005DS8Y3naP935K0U7,pinnacle energy,005DS8Y3naP935K0U7,BDR,Sales,1,2,1,1,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,347,752,490.0,486.0,,,1
00Qdmc3qmNoYIeBeHB,Vertex Retail,Open,Event,005lLx9Ibg63D1HhJT,vertex retail,005lLx9Ibg63D1HhJT,AE,Sales,1,3,1,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,923,-670,-192.0,-195.0,,,0
00QuUEU7US8UIYSiQZ,Northstar Technologies,Nurturing,Inbound,005aABhuRiSBg0srbz,northstar technologies,005aABhuRiSBg0srbz,SDR,Sales,1,5,1,4,4,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,44,239,113.0,112.0,,,0
00Qj3eCl9vAJVh1KhX,Lighthouse Group,Working,Trade Show,005CDjSs8Io3wfG3Ak,lighthouse group,005CDjSs8Io3wfG3Ak,AE,Sales,1,4,1,3,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,65,433,-56.0,-86.0,,,1
00Q2KBt7ZB47votIQE,Nimbus Services,Nurturing,Inbound,005udoqsW2EyiZN9b0,nimbus services,005udoqsW2EyiZN9b0,BDR,Sales,1,7,5,2,5,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,726,-377,-441.0,-460.0,,,1
00Qrkaw4Ji885t2C09,Northstar Financial,Open,Web,005PcnSwvycOiPT9zy,northstar financial,005PcnSwvycOiPT9zy,SDR,Sales,1,2,1,1,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1241,-365,-519.0,-542.0,,,0
00Qo3JVHshnJwwDGOk,Cobalt Logistics,Working,Event,005KXIvx3Ru4Hx5BVz,cobalt logistics,005KXIvx3Ru4Hx5BVz,SDR,Sales,1,3,1,2,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,743,52,-736.0,-752.0,,,1
00QNrceCtkwkTXhjxn,Evergreen Software,Qualified,Trade Show,005OcXZdxrlsgJWBeG,evergreen software,005OcXZdxrlsgJWBeG,AE,Sales,1,4,3,1,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,93,428,-56.0,-60.0,,,0
00QkjTUeqAekUGW4CQ,Vertex Foods,Qualified,Web,005B24wkYeA8WTwY25,vertex foods,005B24wkYeA8WTwY25,AE,Sales,1,1,1,0,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1130,497,-641.0,-655.0,,,0
00Q6hG3v4SZLnYb7nJ,Nimbus Group,Nurturing,Web,005PuqoGxlvwVICWiV,nimbus group,005PuqoGxlvwVICWiV,BDR,Sales,1,5,3,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1110,472,-830.0,-843.0,,,1
00Q3J58YGWQpgySvbD,Acme Services,Nurturing,Partner Referral,005chtXE6kHD1j5gMk,acme services,005chtXE6kHD1j5gMk,BDR,Sales,1,3,1,2,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,345,670,-169.0,-180.0,,,1
00QpxUTuoZhVaX3rUh,Stratus Manufacturing,Qualified,Event,005PkYO2xaCUvet6zY,stratus manufacturing,005PkYO2xaCUvet6zY,SDR,Sales,1,2,1,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,456,250,367.0,366.0,,,0
00Q74xzVH78PULxqab,Ironwood Group,Nurturing,Web,005RYrmmC3EMzwluqj,ironwood group,005RYrmmC3EMzwluqj,BDR,Sales,1,5,3,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,410,-50,-368.0,-387.0,,,0
00Qa6e9aSEBH2oEpiS,Nimbus Health,Working,Trade Show,005bo0fFeWaVUqG2KV,nimbus health,005bo0fFeWaVUqG2KV,SDR,Sales,1,8,3,5,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,235,524,-195.0,-214.0,,,0
00QZZR7yhPDEZJcfFO,Northstar Manufacturing,Open,Event,005tcchhnKXX6SYaxV,northstar manufacturing,005tcchhnKXX6SYaxV,SDR,Sales,1,5,3,2,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1198,108,-1046.0,-1069.0,,,1
00QDqf3aCmjIHIomAG,Lighthouse Systems,Nurturing,Inbound,005B24wkYeA8WTwY25,lighthouse systems,005B24wkYeA8WTwY25,AE,Sales,1,3,1,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,213,1414,-22.0,-47.0,,,1
00Q4hSMw6YBJ862bb4,Ironwood Logistics,Open,Outbound,005sj6ewizq0NwPrwm,ironwood logistics,005sj6ewizq0NwPrwm,BDR,Sales,1,2,2,0,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,576,952,147.0,126.0,,,1
00Q0YmOwCoxMCdp7tS,Summit Technologies,Qualified,Partner Referral,005eDoAsKFf2bpyVk2,summit technologies,005eDoAsKFf2bpyVk2,BDR,Sales,1,3,1,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1200,-1089,-925.0,-928.0,,,1
00Q9AQmAgpiRMBqZf8,Harbor Media,Working,Partner Referral,005PsOTr02Fp2pwCFZ,harbor media,005PsOTr02Fp2pwCFZ,BDR,Sales,1,4,2,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,488,204,-274.0,-292.0,,,0
00QuDBINqdYb54DOS2,Ironwood Media,Open,Outbound,005SzPtEFRJYtyoJvY,ironwood media,005SzPtEFRJYtyoJvY,BDR,Sales,1,2,1,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1260,-696,-1118.0,-1134.0,,,1
00QzIvunjaSJmyQrft,Northstar Manufacturing,Working,Web,005oTuswObpFtGANeE,northstar manufacturing,005oTuswObpFtGANeE,SDR,Sales,1,2,1,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,336,-149,-140.0,-144.0,,,0
00Q3m9o1ASqgncGa0e,Stratus Retail,Open,Event,005qhOaTRDj8l4v6Lo,stratus retail,005qhOaTRDj8l4v6Lo,SDR,Sales,1,6,4,2,6,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,506,800,-522.0,-523.0,,,0
00QS9U2sddmwr20x2S,Cobalt Services,Nurturing,Event,005fDW8pqYyhUsaaJT,cobalt services,005fDW8pqYyhUsaaJT,SDR,Sales,1,1,0,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,373,313,792.0,768.0,,,1
